DAT,obs_time,내부온도관측치,내부습도관측치,co2관측치,ec관측치,시간당분무량,일간누적분무량,시간당백색광량,일간누적백색광량,시간당적색광량,일간누적적색광량,시간당청색광량,일간누적청색광량,시간당총광량,일간누적총광량,predicted_weight_g,Case,6time,diff_temp,dark,water,내부온도관측치1,내부습도관측치1,co2관측치1,ec관측치1,시간당분무량1,일간누적분무량1,시간당백색광량1,일간누적백색광량1,시간당적색광량1,일간누적적색광량1,시간당청색광량1,일간누적청색광량1,시간당총광량1,일간누적총광량1,내부온도관측치3,내부습도관측치3,co2관측치3,ec관측치3,시간당분무량3,일간누적분무량3,시간당백색광량3,일간누적백색광량3,시간당적색광량3,일간누적적색광량3,시간당청색광량3,일간누적청색광량3,시간당총광량3,일간누적총광량3,내부온도관측치std,내부습도관측치std,co2관측치std,ec관측치std,시간당분무량std,일간누적분무량std,시간당백색광량std,일간누적백색광량std,시간당적색광량std,일간누적적색광량std,시간당청색광량std,일간누적청색광량std,시간당총광량std,일간누적총광량std
14,11.5,31.731352674583334,73.49235498583333,383.7740593916667,2.831529456625,1171.33625,28112.07,0.0,0.0,4378.325,105079.8,4196.914583333334,100725.95,8575.239583333334,205805.75,67.9128053973784,14.0,2.4583333333333335,12.78028273,24,23,26.5941665675,71.4891670425,365.6165254,2.79148765275,769.0,28112.07,0.0,0.0,0.0,105079.8,0.0,100725.95,9242.349999999977,205805.75,36.06624991,75.9766668325,387.5750000000001,2.8697881955,1444.765,28112.07,0.0,0.0,9639.21,105079.8,9242.35,100725.95,9639.210000000005,205805.75,4.761209669321924,2.70539606468761,22.88381336618009,0.0494550460758419,455.0538075667296,28112.07,0.0,0.0,4790.596398406579,105079.8,4641.011890049672,100725.95,2635.289386705457,205805.75
15,11.5,32.796163425416665,75.17183117583333,383.45634254166663,3.0145869022916667,1111.3229166666667,26671.75,0.0,0.0,4412.8,105907.2,4190.387500000001,100569.3,8603.1875,206476.5,82.5539651674657,14.0,2.4583333333333335,12.778191559999996,24,21,29.2875070025,73.3583337175,367.29525865,2.96076346675,1066.045,26671.75,0.0,0.0,0.0,105907.2,0.0,100569.3,9242.349999999977,206476.5,36.602500055,76.675416785,388.48333335,3.04859726225,1337.0624999999986,26671.75,0.0,0.0,9763.32,105907.2,9242.35,100569.3,9763.32,206476.5,4.357172618344634,2.111554010216933,23.28565619334888,0.0676600455849989,539.3435209382604,26671.75,0.0,0.0,4838.247460155832,105907.2,4630.948075818159,100569.3,2642.064295571289,206476.5
16,11.5,27.894264670833333,75.45510306541667,392.77846634583335,3.3460382787083334,1063.2633333333333,25518.32,0.0,0.0,4399.01,105576.24,4164.279166666667,99942.7,8563.289166666667,205518.94,90.4238840887724,14.0,2.4583333333333335,2.6833333700000033,24,22,27.3758333375,74.4466671025,371.8916667,3.32050106525,767.3924999999999,25518.32,0.0,0.0,0.0,105576.24,0.0,99942.7,9242.349999999977,205518.94,28.6855579025,76.481666245,403.335416675,3.38776419625,1399.755,25518.32,0.0,0.0,9763.32,105576.24,9242.35,99942.7,9763.319999999998,205518.94,0.8565980413982142,1.5650287108710086,28.050916468950486,0.0634626885655818,495.6549551124613,25518.32,0.0,0.0,4795.548845897757,105576.24,4607.542773561552,99942.7,2647.7827036202534,205518.94
17,11.5,26.18982702875,75.29445031041666,387.8958965791667,3.5404725393333334,1199.895,28797.480000000003,0.0,0.0,4378.325,105079.8,4151.224999999999,99629.4,8529.550000000001,204709.2,109.836316523013,14.0,2.4583333333333335,5.804999890000001,24,23,26.2694165475,73.29312546,371.370833325,3.487953187,769.0,28797.480000000003,0.0,0.0,0.0,105079.8,0.0,99629.4,9085.700000000012,204709.2,27.0324151125,77.2655415425,388.850000025,3.5743399795,1414.2224999999985,28797.480000000003,0.0,0.0,9639.209999999995,105079.8,9085.700000000004,99629.4,9639.209999999995,204709.2,1.5849873705985844,2.6729636256722134,30.99090449898525,0.076299026271815,558.7817403259874,28797.480000000003,0.0,0.0,4793.081024241905,105079.8,4602.928559293151,99629.4,2652.169822885799,204709.2
18,11.5,25.370591116666663,75.3308812925,392.6528376833333,3.811703686625,1087.1591666666666,26091.82,0.0,0.0,4392.115,105410.76,4183.860416666666,100412.65,8575.975416666666,205823.40999999997,123.825265152142,14.0,2.4583333333333335,6.040678140000001,24,21,25.7723562775,73.2684534075,374.271398275,3.77769448025,769.0000000000007,26091.82,0.0,0.0,0.0,105410.76,0.0,100412.65,9203.187499999984,205823.41,26.1835218925,77.344370725,399.298375675,3.838370195,1370.8199999999993,26091.82,0.0,0.0,9639.209999999995,105410.76,9242.349999999991,100412.65,9639.21,205823.41,1.685804726007383,2.4303982356048035,26.048475250899426,0.0490356151971742,528.4800400156352,26091.82,0.0,0.0,4805.237120299512,105410.76,4612.070441950904,100412.65,2613.827518131017,205823.41
19,11.5,25.22140005375,74.5721509275,388.524881225,3.998097904833333,1179.425,28306.2,0.0,0.0,4385.22,105245.28,4196.914583333333,100725.95,8582.134583333333,205971.22999999998,133.821256657291,14.0,2.4583333333333335,6.187272570000001,24,23,25.437499915,72.50011308250001,373.441666675,3.94312053,1203.6400000000008,28306.2,0.0,0.0,0.0,105245.28,0.0,100725.95,9203.187499999984,205971.23,26.440416545,77.4379169425,389.45868645,4.00095785875,1322.5950000000005,28306.2,0.0,0.0,9763.319999999994,105245.28,9242.349999999991,100725.95,9763.319999999994,205971.23,2.1182993004831205,3.5094035578150806,23.7237306675912,0.0788929698986454,361.4298906697747,28306.2,0.0,0.0,4810.690123659832,105245.28,4625.122271744005,100725.95,2615.7480313984825,205971.23
20,11.5,25.426185073333333,74.98766128041667,390.496682025,4.320774993,936.4362500000001,22474.47,0.0,0.0,4412.8,105907.2,3485.4625,83651.1,7898.2625,189558.3,140.942179120207,14.0,2.4583333333333335,9.0417797,24,19,25.34666652,73.7162495625,372.291666675,4.19223010175,711.1299999999987,22474.47,0.0,0.0,0.0,105907.2,0.0,83651.1,8733.237499999996,189558.3,26.3745174575,77.7912454425,396.607236825,4.459376519,1333.8475,22474.47,0.0,0.0,9763.319999999992,105907.2,8811.562499999998,83651.1,9763.319999999992,189558.3,2.3641296591079826,3.9484271137344615,30.33530896749561,0.1523815946456396,581.6758886917406,22474.47,0.0,0.0,4825.434369317575,105907.2,4377.739063848062,83651.1,3342.3303597929203,189558.3
21,11.5,24.9605581175,72.73462106875,386.419194625,4.577383808166666,1126.4858333333334,27035.66,0.0,0.0,4419.695,106072.68,4151.224999999999,99629.4,8570.92,205702.08,151.059451092823,14.0,2.4583333333333335,7.017558080000001,24,22,25.591249975,69.3273703525,371.795833325,4.602739438,769.0,27035.66,0.0,0.0,0.0,106072.68,0.0,99629.4,9132.05749999998,205702.08,26.2034744875,76.96874994000001,386.099999975,4.6578303895,1308.1274999999987,27035.66,0.0,0.0,9763.319999999994,106072.68,9242.349999999991,99629.4,9763.319999999994,205702.08,2.3913059366713347,5.970245298769726,25.88877459985503,0.158667430990005,544.5524012148331,27035.66,0.0,0.0,4833.523507098964,106072.68,4616.584040457695,99629.4,2681.570342465643,205702.08
22,11.5,25.073749066666664,72.69608396291666,385.83231229583333,1.6713116480833332,1111.5908333333334,26678.18,0.0,0.0,4419.695,106072.68,4177.333333333333,100256.0,8597.028333333334,206328.68,156.237593221015,14.0,2.4583333333333335,7.171666330000001,24,22,25.505416505,68.7370835775,368.145833325,0.3307131515,767.3924999999999,26678.18,0.0,0.0,0.0,106072.68,0.0,100256.0,9242.349999999977,206328.68,26.4283332325,76.3226291925,388.8208333,2.908836038,1382.0725,26678.18,0.0,0.0,9639.21,106072.68,9242.35,100256.0,9639.21,206328.68,2.39605343890301,5.048371252347526,28.6088375752431,1.4027901422894855,636.9625959048807,26678.18,0.0,0.0,4818.227475747018,106072.68,4632.195851900297,100256.0,2657.3898640136185,206328.68
23,11.5,25.053871105833334,71.66311564083334,394.5088747625,1.6921614002916667,1188.4829166666666,28523.59,0.0,0.0,4412.8,105907.2,4157.752083333334,99786.05,8570.552083333334,205693.25,156.999678008753,14.0,2.4583333333333335,6.46000016,24,22,25.46333333,67.029406655,376.154166675,0.0,1066.0449999999996,28523.59,0.0,0.0,0.0,105907.2,0.0,99786.05,9085.700000000012,205693.25,26.30343165,76.1358333875,403.98072035,3.153806547,1433.5124999999998,28523.59,0.0,0.0,9763.319999999992,105907.2,9124.8625,99786.05,9763.319999999992,205693.25,2.233522801824644,6.087261911342997,28.02895221740017,1.601270815126841,511.5914069754529,28523.59,0.0,0.0,4828.640829557482,105907.2,4622.122460291404,99786.05,2685.1840335958505,205693.25
24,11.5,24.746537166666666,74.46667179583334,401.17748360416664,3.4054610105416665,1189.44625,28546.71,0.0,0.0,4392.115,105410.76,3890.1416666666664,93363.4,8282.256666666666,198774.15999999997,156.36407628302,14.0,2.4583333333333335,6.65365272,24,22,25.1391665275,71.315127555,376.512499975,3.36391867675,1066.0450000000003,28546.71,0.0,0.0,0.0,105410.76,0.0,93363.4,8772.400000000005,198774.16,25.8787498825,78.2247987075,415.199999975,3.40216695375,1422.2599999999984,28546.71,0.0,0.0,9639.21,105410.76,9242.349999999991,93363.4,9639.21,198774.16,2.16467965316876,3.866733128673871,34.82221445718012,0.0732071595358138,514.3409096817815,28546.71,0.0,0.0,4802.510879168358,105410.76,4429.205757873494,93363.4,2732.425495659036,198774.16
25,11.5,25.1759046275,74.13765380208334,395.736151675,3.503637299625,1261.45875,30275.01,0.0,0.0,4412.8,105907.2,4027.2104166666672,96653.05000000002,8440.010416666666,202560.25,156.394870090933,14.0,2.4583333333333335,7.841666540000002,24,22,25.413333145,71.887500195,378.3958333,3.416091988,1205.2475,30275.01,0.0,0.0,0.0,105907.2,0.0,96653.05000000002,8929.05000000001,202560.25,26.56345733,77.90041615,396.3625,3.63868150775,1391.7175000000002,30275.01,0.0,0.0,9639.210000000008,105907.2,9124.8625,96653.05000000002,9639.210000000008,202560.25,2.366711851269618,4.297979704654264,31.848160226670743,0.2172593830875167,595.0127460184835,30275.01,0.0,0.0,4803.672818833524,105907.2,4518.826112281701,96653.05000000002,2679.196974655684,202560.25
26,11.5,25.110332389583334,74.09747359333333,392.06496505833337,1.0985309287916667,1219.3445833333333,29264.270000000004,0.0,0.0,4385.22,105245.28,4177.333333333333,100256.0,8562.553333333333,205501.28,158.900840289628,14.0,2.4583333333333335,6.857456070000001,24,22,25.4683332225,72.68666668,373.695833325,0.07294565775,769.0,29264.270000000004,0.0,0.0,0.0,105245.28,0.0,100256.0,9085.700000000012,205501.28,26.4008332375,77.8329167525,397.066666675,1.97158012375,1390.11,29264.270000000004,0.0,0.0,9763.319999999992,105245.28,9124.8625,100256.0,9763.319999999992,205501.28,2.3220762025000967,4.845490533803014,31.245695632445106,1.032514441422658,591.434815276847,29264.270000000004,0.0,0.0,4817.12053849961,105245.28,4617.431353310652,100256.0,2645.494863071224,205501.28
27,11.5,25.23302139291667,73.28353194958333,381.125956075,1.5454682593333333,1063.4229166666667,25522.15,0.0,0.0,4378.325,105079.8,4170.806250000001,100099.35,8549.13125,205179.15000000002,161.406810488324,14.0,2.4583333333333335,7.047585829999999,24,22,25.4655261875,69.6491667925,367.660169475,0.0,748.1025,25522.15,0.0,0.0,0.0,105079.8,0.0,100099.35,9085.700000000012,205179.15,26.5008332625,78.59357763999999,383.029166675,2.79310562375,1375.6424999999997,25522.15,0.0,0.0,9597.840000000004,105079.8,9124.862500000008,100099.35,9597.840000000006,205179.15,2.2400540792062573,5.947890891328214,26.27991181840828,1.3930696560125633,516.9306977727467,25522.15,0.0,0.0,4796.805549918658,105079.8,4622.083988529899,100099.35,2641.8931715875606,205179.15
0,11.5,27.75240403100938,55.1494329576349,442.9862207602336,0.3970935366310577,631.8720833333333,15164.93,25.784166666666668,618.82,4877.523,117060.552,3078.1725,73876.14,7981.479666666666,191555.512,0.258002523586275,15.0,2.4583333333333335,12.717128651763002,23,18,26.6168107468577,53.0531671079457,410.829166666666,0.3983535585925585,304.7400000000748,15164.93,0.0,618.82,5758.704000000004,117060.552,3634.2799999999743,73876.14,9514.444999999912,191555.512,27.66791651248925,57.33999988238015,455.2124999999995,0.4049336336081747,856.7625,15164.93,0.0,618.82,5857.991999999998,117060.552,3696.9400000000014,73876.14,9554.93200000003,191555.512,2.631669551551421,6.4802372027886594,32.62509454846859,0.01369706269407,461.32131566486936,15164.93,126.31610355242388,618.82,2195.357906793492,117060.552,1385.4758524663514,73876.14,3592.624778107578,191555.512
1,11.5,26.953743179180346,56.066752212643735,428.20555555555524,0.4046029245941718,631.8720833333333,15164.93,25.784166666666668,618.82,4877.523,117060.552,3078.1725,73876.14,7981.479666666666,191555.512,1.11824829248232,15.0,2.4583333333333335,2.0366719746944,23,18,26.5580939915836,52.65695846557303,406.929166666666,0.4026270284775105,304.7400000000748,15164.93,0.0,618.82,5758.704000000004,117060.552,3634.2799999999743,73876.14,9514.444999999912,191555.512,27.550416747728924,57.0170838832855,446.0708333333332,0.406019813456433,856.7625,15164.93,0.0,618.82,5857.991999999998,117060.552,3696.9400000000014,73876.14,9554.93200000003,191555.512,0.5468791551182722,4.4362403504558,20.04967602872132,0.0037979415442616,461.32131566486936,15164.93,126.31610355242388,618.82,2195.357906793492,117060.552,1385.4758524663514,73876.14,3592.624778107578,191555.512
2,11.5,26.97884040136063,54.09078659301479,427.20497447172147,0.41534317261236237,663.4291666666667,15922.3,0.0,0.0,4753.413,114081.912,2999.8475,71996.34,7753.260499999999,186078.25199999998,1.12922534524349,15.0,2.4583333333333335,2.7222300560127017,24,19,26.458283803940624,47.92041661739348,413.7666666666663,0.4102301950134878,438.4700000000008,15922.3,0.0,0.0,5584.949999999997,114081.912,3524.624999999968,71996.34,9109.57499999997,186078.252,27.72666695912677,57.57249992688493,442.945833333333,0.4189535523559902,787.64,15922.3,0.0,0.0,5857.991999999998,114081.912,3696.9400000000032,71996.34,9554.932000000004,186078.252,0.7529662561205476,6.788437607077309,16.1866954872771,0.0055454287815985,445.7680517539281,15922.3,0.0,0.0,2208.7881248740664,114081.912,1393.9515742547856,71996.34,3602.739699128851,186078.252
3,11.5,26.332831334847498,59.50613490278209,461.6439677495442,0.42375756032610923,584.5591666666667,14029.42,12.892083333333334,309.41,4856.838,116564.112,3065.1183333333333,73562.84,7934.848416666667,190436.362,1.13449945726451,15.0,2.4583333333333335,1.3216665267943988,23,18,26.32791656653085,49.42869352809447,448.3041666666662,0.4219260569661852,306.69000000000005,14029.42,0.0,309.41,5733.882,116564.112,3618.614999999977,73562.84,9352.496999999974,190436.362,26.49999999205265,67.3030413500465,464.4291666666663,0.4263237249106162,769.0,14029.42,0.0,309.41,5857.991999999998,116564.112,3696.9400000000032,73562.84,9554.932000000004,190436.362,0.3343944007825623,9.065485135679909,32.113425969705645,0.0030955616198094,419.5231973989008,14029.42,63.158051776211934,309.41,2209.293403275945,116564.112,1394.2704521117537,73562.84,3574.4257499699243,190436.362
4,11.5,26.122951329415688,61.42605722700004,454.7291666666766,0.4353871393948789,624.0454166666667,14977.09,0.0,0.0,4869.249,116861.976,3072.9508333333292,73750.8199999999,7942.1998333333295,190612.79599999991,1.79633367436106,15.0,2.4583333333333335,2.074999936421701,24,19,26.249999880790625,55.33166677157078,449.125,0.4344600215554232,353.2724999999996,14977.09,0.0,0.0,5758.704000000001,116861.976,3634.2800000000752,73750.8199999999,9392.984000000066,190612.79599999991,26.46999988555908,67.07724985758927,460.375,0.4364901976039005,779.6025000000004,14977.09,0.0,0.0,5857.991999999998,116861.976,3696.9400000000014,73750.8199999999,9554.932,190612.79599999991,0.6541895395885527,6.4657538489853295,9.08433281300408,0.0019172604012461,428.8335308310629,14977.09,0.0,0.0,2202.4076305044,116861.976,1389.9248864656895,73750.8199999999,3592.3325169700897,190612.79599999991
5,11.5,26.029952228552094,62.042917413052415,471.7147128060674,0.44038739234959684,624.0454166666667,14977.09,0.0,0.0,4848.563999999999,116365.536,3059.8966666666624,73437.5199999999,7908.460666666662,189803.0559999999,4.22812679308734,15.0,2.4583333333333335,2.9583329836528023,24,19,26.270833182334822,56.37559327432661,451.9453389830503,0.4391958163093538,371.2975000000004,14977.09,0.0,0.0,5733.881999999998,116365.536,3618.6149999999743,73437.5199999999,9352.496999999974,189803.0559999999,26.48624994714373,67.00833381017044,484.72916666666623,0.4416124792148668,769.0,14977.09,0.0,0.0,5857.991999999998,116365.536,3696.9400000000014,73437.5199999999,9554.932,189803.0559999999,0.90972279394425,6.427998303008205,47.29836994080683,0.0024994787114702,423.09344021899057,14977.09,0.0,0.0,2193.8646554685383,116365.536,1384.5334714331884,73437.5199999999,3578.398126901725,189803.0559999999
6,11.5,27.003433284629267,59.062985358936515,491.8270480225985,0.4438823420891145,622.8141666666667,14947.54,0.0,0.0,4873.3859999999995,116961.264,3075.5616666666665,73813.48,7948.947666666667,190774.744,4.48857471258091,15.0,2.4583333333333335,2.5675423956186982,24,18,26.355416520436577,53.35516924938908,456.0385593220333,0.43757398823897,290.2725,14947.54,0.0,0.0,5733.882000000001,116961.264,3618.614999999999,73813.48,9352.496999999998,190774.744,27.7291665554046,62.5947914759308,500.68541666675947,0.449817509700854,840.6875,14947.54,0.0,0.0,5857.991999999998,116961.264,3696.9400000000032,73813.48,9554.932000000012,190774.744,0.8869615874763409,6.467617109399276,54.45361966324808,0.0074643266363521,466.4299815286749,14947.54,0.0,0.0,2182.9456563329654,116961.264,1377.642563308996,73813.48,3560.588219641962,190774.744
7,11.5,26.651041856394258,61.86806752619817,483.60380394233397,0.5046009839976378,609.5779166666625,14629.8699999999,0.0,0.0,4856.838,116564.112,3065.1183333333333,73562.84,7921.956333333333,190126.952,4.68114943568299,15.0,2.4583333333333335,1.5866670926411999,24,19,26.344166612625077,56.87291658719377,471.9874999999997,0.4580256449679525,415.00749999992513,14629.8699999999,0.0,0.0,5758.704,116564.112,3634.2800000000047,73562.84,9392.984,190126.952,27.11125007470448,66.83475010865362,478.88333333333327,0.5761785646279645,769.0000000000001,14629.8699999999,0.0,0.0,5857.991999999998,116564.112,3696.9400000000014,73562.84,9554.932,190126.952,0.4515952404726329,5.344053983479798,31.78783748196414,0.0610855369676192,405.3334310864848,14629.8699999999,0.0,0.0,2208.5172480638403,116564.112,1393.780625691738,73562.84,3602.2978737555773,190126.952
8,11.5,27.034614983206595,59.530407120009556,437.823328625235,0.5813687725220636,631.7066666666666,15160.96,0.0,0.0,4860.974999999999,116663.4,3067.7291666666665,73625.5,7928.704166666666,190288.9,4.83253012274136,15.0,2.4583333333333335,2.089999580383303,24,19,26.384999879201224,53.23791664441423,411.9416666666663,0.571621593336264,405.0550000000712,15160.96,0.0,0.0,5758.704000000003,116663.4,3634.280000000073,73625.5,9392.984000000077,190288.9,27.58833329677575,62.45249999364215,470.58749999999975,0.5916328477362788,840.6875,15160.96,0.0,0.0,5857.991999999998,116663.4,3696.9400000000014,73625.5,9554.932,190288.9,0.7215985476941018,6.199681770707518,27.01902257223131,0.0101984326844399,412.363147993594,15160.96,0.0,0.0,2199.8762292283245,116663.4,1388.3273358658323,73625.5,3588.203565094157,190288.9
9,11.5,26.633712311226503,63.34524713994864,456.1457156308847,0.5803755352101696,625.71,15017.04,0.0,0.0,4869.249,116861.976,3072.9508333333292,73750.8199999999,7942.1998333333295,190612.79599999991,4.91847071909435,15.0,2.4583333333333335,1.4687569106365999,24,19,26.367083342870053,59.66499985059097,438.97916666666623,0.5775005910987563,360.3525,15017.04,0.0,0.0,5758.703999999996,116861.976,3634.279999999969,73750.8199999999,9392.983999999966,190612.79599999991,27.048510072056157,66.91974698729433,459.1391949152535,0.5848645798861974,769.0,15017.04,0.0,0.0,5857.991999999998,116861.976,3696.9400000000014,73750.8199999999,9554.932000000012,190612.79599999991,0.4160264768766777,4.28138517260531,31.248421831389432,0.0042835863319331,463.1981937431937,15017.04,0.0,0.0,2202.602233176656,116861.976,1390.0476989248348,73750.8199999999,3592.6499321014903,190612.79599999991
10,11.5,27.102569370799547,66.32602549346898,595.4828719397714,0.5848650962942172,587.2895833333292,14094.9499999999,0.0,0.0,4869.249,116861.976,3072.9508333333292,73750.8199999999,7942.1998333333295,190612.79599999991,5.84902320523847,15.0,2.4583333333333335,2.1700002988179996,24,19,26.6504166444142,65.74041700363158,462.4124999999997,0.5796579738457998,405.0549999999976,14094.9499999999,0.0,0.0,5758.704,116861.976,3634.279999999997,73750.8199999999,9392.983999999997,190612.79599999991,27.1741670290629,66.94291744232174,707.7208333333333,0.5899399973452091,769.0,14094.9499999999,0.0,0.0,5857.991999999998,116861.976,3696.9400000000014,73750.8199999999,9554.932,190612.79599999991,0.597647176179242,2.533345927603581,170.35102074428548,0.0061046815248366,434.5398756353683,14094.9499999999,0.0,0.0,2192.068967047462,116861.976,1383.4002243492932,73750.8199999999,3575.4691913967577,190612.79599999991
11,11.5,26.660344750488346,61.30231195016944,525.9114343869315,0.5952995746228767,622.6545833333292,14943.7099999999,0.0,0.0,4865.112,116762.688,3070.339999999996,73688.1599999999,7935.451999999995,190450.84799999988,7.27310973949595,15.0,2.4583333333333335,1.3999998410542993,24,19,26.427916653950923,56.74373789330262,429.58333333333326,0.590164886166652,400.8824999999998,14943.7099999999,0.0,0.0,5758.704,116762.688,3634.28,73688.1599999999,9392.984,190450.84799999988,26.6762499729792,64.8166661580403,558.43290229885,0.6009810249010715,769.0000000000002,14943.7099999999,0.0,0.0,5857.991999999998,116762.688,3696.9400000000014,73688.1599999999,9554.932,190450.84799999988,0.4142470611037194,5.264352748409013,113.78277531247711,0.0079584826034574,402.3970138187513,14943.7099999999,0.0,0.0,2212.217705759972,116762.688,1396.1159600648691,73688.1599999999,3608.333665824841,190450.84799999988
12,11.5,26.865838030791327,60.37484616880309,505.87124042145564,0.6026705147306005,664.6604166666667,15951.85,0.0,0.0,4860.974999999999,116663.4,3067.7291666666665,73625.5,7928.704166666666,190288.9,9.04643127158006,15.0,2.4583333333333335,2.5383332252503017,24,19,26.092499860127727,52.0104583009146,451.6749999999997,0.5937348581850526,443.2925000000005,15951.85,0.0,0.0,5758.703999999998,116663.4,3634.279999999999,73625.5,9392.983999999997,190288.9,27.95374981562295,65.3237496376037,547.6583333333333,0.6103166875739887,804.98,15951.85,0.0,0.0,5857.991999999998,116663.4,3696.940000000001,73625.5,9554.932,190288.9,0.9108150872971268,7.148031695341045,72.71638582027141,0.0102645594044532,420.7701166285989,15951.85,0.0,0.0,2209.79048444728,116663.4,1394.5841567507186,73625.5,3604.374641198,190288.9
13,11.5,26.894262311833064,62.258574868439034,501.7078957680351,0.8188192802384998,714.1166666666667,17138.8,25.784166666666668,618.82,4877.523,117060.552,3078.1725,73876.14,7981.479666666666,191555.512,10.5045034640546,15.0,2.4583333333333335,2.5133333206177007,22,15,26.256249912579825,56.05833328564957,460.7625,0.6127122911314162,0.0,17138.8,0.0,618.82,5758.703999999998,117060.552,3634.280000000078,73876.14,9503.580499999978,191555.512,27.885416165987625,67.40375006993605,531.0124999999995,1.1531348263223924,1316.7799999999995,17138.8,0.0,618.82,5857.991999999998,117060.552,3696.9400000000014,73876.14,9554.932000000008,191555.512,0.8766123358477463,6.141420166699307,38.72249620982305,0.267666454704379,724.8507173304662,17138.8,87.35567928659928,618.82,2195.357906793492,117060.552,1385.4758524663512,73876.14,3556.72110554546,191555.512
14,11.5,27.033341861926782,64.06798832139283,443.28653249014775,1.16599744107836,648.9616666666667,15575.08,0.0,0.0,4877.523,117060.552,3078.1725,73876.14,7955.695499999999,190936.69199999998,11.8501319270768,15.0,2.4583333333333335,2.9883332252502974,24,10,26.1976292322421,56.1254167715708,419.8499999999997,1.151816780865185,0.0,15575.08,0.0,0.0,5758.704000000011,117060.552,3634.280000000073,73876.14,9392.984000000082,190936.692,28.103749918937623,69.0891251405138,467.0125,1.179352164268485,1359.8400000000072,15575.08,0.0,0.0,5857.991999999998,117060.552,3696.9400000000014,73876.14,9554.932000000004,190936.692,1.0894000992654151,6.892402035624845,25.681297881911977,0.0159316897039581,814.0910357259041,15575.08,0.0,0.0,2195.162661906839,117060.552,1385.35263470997,73876.14,3580.515296616808,190936.692
15,11.5,26.831194623984814,68.23086450802444,429.8940795668547,1.1717924246357487,586.8108333333292,14083.4599999999,0.0,0.0,4871.5932999999995,116918.2392,3074.3867916666663,73785.283,7945.980091666667,190703.5222,13.7682035952162,15.0,2.4583333333333335,2.6150000572203993,24,9,26.08999993006385,64.67291728801392,412.3083333333328,1.1565111582477825,0.0,14083.4599999999,0.0,0.0,5758.703999999998,116918.2392,3634.2799999999006,73785.283,9392.9839999999,190703.5222,27.682083145777376,71.37999970118199,450.9834745762705,1.18432062363388,1424.4824999999928,14083.4599999999,0.0,0.0,5857.991999999998,116918.2392,3696.9400000000014,73785.283,9554.932000000012,190703.5222,0.9020751349943272,4.203139979717508,21.872637652468203,0.0150527868028236,780.5871560279404,14083.4599999999,0.0,0.0,2197.43883899918,116918.2392,1386.8845243567018,73785.283,3584.3233553233044,190703.5222
16,11.5,27.106666584809563,72.24268624312968,417.3486111111108,1.174130981994995,712.2412499999958,17093.7899999999,0.0,0.0,4856.838,116564.112,3065.1183333333333,73562.84,7921.956333333333,190126.952,16.1014246343322,15.0,2.4583333333333335,2.4700001716614004,24,10,26.450833257039324,70.2044254537196,405.0541666666663,1.167561552921925,0.0,17093.7899999999,0.0,0.0,5758.703999999998,116564.112,3634.279999999975,73562.84,9392.983999999977,190126.952,27.8354164918263,73.3323748270631,428.8666666666665,1.1812417954206424,1648.8825000000006,17093.7899999999,0.0,0.0,5857.991999999998,116564.112,3696.9400000000014,73562.84,9554.932,190126.952,0.8039773049914859,1.8315154481067,17.45021138021463,0.0082957325208477,877.6867788053246,17093.7899999999,0.0,0.0,2219.358720369311,116564.112,1400.6226071462916,73562.84,3619.9813275156025,190126.952
17,11.5,26.993765057730375,73.63257879247702,424.6927655030936,1.1854286584608207,710.3145833333333,17047.55,0.0,0.0,3173.0789999999997,76153.896,2002.5091666666624,48060.2199999999,5175.588166666663,124214.11599999989,22.7393106298455,15.0,2.4583333333333335,1.7804764338902004,24,10,26.4724998950958,72.86258454993944,410.63333333333327,1.175273066759105,0.0,17047.55,0.0,0.0,0.0,76153.896,0.0,48060.2199999999,0.0,124214.11599999988,27.61874990463248,74.12583316167195,435.295833333333,1.1963554659047977,1618.9899999999925,17047.55,0.0,0.0,5857.991999999998,76153.896,3696.9400000000014,48060.2199999999,9554.932,124214.11599999988,0.702942922952711,1.1120439638084778,20.63160927053516,0.0130320608049012,866.625061704156,17047.55,0.0,0.0,2973.236013135564,76153.896,1876.3895796377697,48060.2199999999,4849.625592773334,124214.11599999988
18,11.5,26.919844795436386,74.43178170757417,442.86579263106705,1.2040357779448236,741.7120833333333,17801.09,0.0,0.0,1692.0330000000001,40608.792,1067.8308333333334,25627.940000000002,2759.8638333333333,66236.732,29.0647278526704,15.0,2.4583333333333335,1.8883334159851017,24,16,26.4724998950958,72.99250003498157,424.925,1.195321644202795,0.0,17801.09,0.0,0.0,0.0,40608.792,0.0,25627.94,0.0,66236.732,27.46238686216748,75.36658294043342,439.87415254237226,1.21116340408722,1254.7374999999995,17801.09,0.0,0.0,5684.238,40608.792,3587.285,25627.94,9271.523,66236.732,0.6342090081671371,1.5442469103868175,41.673815827868296,0.0120845769366109,769.7272214909427,17801.09,0.0,0.0,2693.8512750207246,40608.792,1700.071719571334,25627.94,4393.922994592059,66236.732
