,DAT,내부온도관측치,내부습도관측치,co2관측치,ec관측치,시간당분무량,일간누적분무량,시간당백색광량,일간누적백색광량,시간당적색광량,일간누적적색광량,시간당청색광량,일간누적청색광량,시간당총광량,일간누적총광량,predicted_weight_g,Case
10,10,25.36541654632585,69.79843211739747,369.4999999999995,2.7233787069718,769.0,26526.46,0.0,0.0,5758.703999999991,116961.264,3634.2799999999966,73813.48,9392.983999999993,190774.744,44.1286075355256,11.0
11,11,25.297916547457348,69.97206941582687,378.6875,2.8953009764353403,769.0,28218.78,0.0,0.0,5758.703999999998,117060.552,3634.2799999999966,73938.7999999999,9392.983999999993,190999.3519999999,53.2839511847254,11.0
12,12,25.415086203607977,68.67916644414258,370.6568965517238,2.9368818263212773,1181.1350000000004,27063.98,0.0,0.0,5758.703999999998,116564.112,3634.279999999999,73562.84,9392.983999999997,190126.952,66.1978360135162,11.0
13,13,25.66458331743875,68.92833334604897,367.741666666666,2.97536683479944,1145.7699999999982,27359.76,0.0,0.0,5709.059999999999,116067.672,3587.284999999952,73186.8799999999,9296.344999999928,189254.5519999999,74.4114716455442,11.0
14,14,25.25124994119,66.96541668574015,365.954166666666,3.0892190535863175,769.0,29023.76,0.0,0.0,5758.703999999998,116861.976,3634.279999999977,73750.8199999999,9392.983999999982,190612.79599999991,88.2183960847072,11.0
15,15,25.305416560172976,68.2748375127544,365.7141242937847,3.2186414139250523,769.0,26259.0,0.0,0.0,5758.704000000009,116861.976,3634.279999999999,73750.8199999999,9392.984000000019,190612.79599999991,100.348686633551,11.0
16,16,25.2445833285649,71.02916663487746,366.78333333333273,3.4358827501535396,769.0,25760.060000000005,0.0,0.0,5833.169999999998,117259.128,3681.2749999999264,74001.4599999999,9514.444999999925,191260.5879999999,107.197092872452,11.0
17,17,25.135720187796,71.80208347638442,373.94583333333276,3.6974130580822573,769.0,24753.1499999999,0.0,0.0,5336.729999999992,112294.728,3367.97499999991,70868.4599999999,8704.704999999907,183163.1879999999,108.12025351127,11.0
18,18,25.372083338101675,71.28166680335991,372.358333333333,2.29404275082804,1075.69,28083.7499999999,0.0,0.0,5336.729999999996,112493.304,3367.9750000000004,70993.78,8704.704999999998,183487.084,118.670513538443,11.0
19,19,25.4166665077209,71.54391946721879,367.145833333333,0.010335406055673901,1163.4525000000008,25941.3299999999,0.0,0.0,5833.169999999998,117159.84,3681.274999999926,73938.7999999999,9514.444999999912,191098.6399999999,128.598181425359,11.0
20,20,25.28208328882845,71.36749997138972,363.8041666666665,0.0,1250.2575000000013,30191.42,0.0,0.0,5758.704000000003,117060.552,3634.279999999999,73876.14,9392.984000000008,190936.69199999998,137.372643471174,11.0
21,21,25.414166522026,72.21583350499466,365.929166666666,2.8055160456289623,769.0,26158.72,0.0,0.0,5758.703999999998,116762.688,3634.279999999999,73688.1599999999,9392.983999999997,190450.84799999988,145.274517466308,11.0
22,22,25.047499871253926,74.23833290735877,361.79999999999995,2.814539874155635,769.0,29131.84,0.0,0.0,5758.704,117159.84,3634.279999999969,73938.7999999999,9392.983999999971,191098.6399999999,149.634797475652,11.0
23,23,25.178333266576125,76.67208334604895,370.60416666666623,2.9607670404931925,769.0,28530.02,0.0,0.0,5833.170000000002,117159.84,3681.2749999999014,73938.7999999999,9514.44499999989,191098.6399999999,152.2444216243,11.0
24,24,25.227346426980475,78.14900856785388,372.78749999999997,3.1225499356957624,769.0,27465.2399999999,0.0,0.0,5758.703999999998,116961.264,3634.2800000000757,73813.48,9392.984000000075,190774.744,153.284016738578,11.0
25,25,25.31499997774755,76.38374953269953,370.1249999999998,2.8928462425867627,769.0,25470.71,0.0,0.0,5758.703999999996,116762.688,3618.6149999999498,73625.5,9377.318999999912,190388.188,158.894610733963,11.0
26,26,25.175416572888675,76.0821696347203,370.27083333333303,2.9932690039024474,769.0,27092.2999999999,0.0,0.0,5833.169999999998,117259.128,3681.2749999999255,74001.4599999999,9514.444999999925,191260.5879999999,162.479376875913,11.0
27,27,25.113333249092076,77.06249974568681,372.49109195402275,3.099332135915755,769.0,26220.419999999995,0.0,0.0,5833.169999999998,117159.84,3681.2749999999282,73938.7999999999,9514.444999999916,191098.6399999999,164.150299846821,11.0
0,0,22.47749993,47.193333210000006,417.274999975,0.778635906,0.0,13073.0,0.0,206747.762,0.0,17512.7484,0.0,29920.15,0.0,254180.6604,0.554853169797396,12.0
1,1,21.539583195,52.2580262675,413.8083333,0.7971030532500001,0.0,13842.0,0.0,199786.037,146.4498,73046.1816,0.0,29014.713,3499.081425,301846.9316,3.22885515816,12.0
2,2,26.305916664999998,48.967417205000004,371.662500025,0.8136528897499999,0.0,9997.0,0.0,0.0,0.0,86546.04,0.0,100882.6,9242.349999999991,187428.64,3.38077828808951,12.0
3,3,26.4358938375,46.380769597500006,375.879166675,0.75630183425,0.0,9997.0,0.0,0.0,0.0,82905.48,0.0,100412.65,8510.444999999998,183318.13,3.55765921370225,12.0
4,4,26.2186720025,48.2224063925,401.512499975,0.62146456025,0.0,9997.0,0.0,0.0,0.0,86877.0,0.0,100882.6,9242.349999999991,187759.6,3.84642716313491,12.0
5,5,26.152919902500003,47.0686655225,408.550000025,0.44291128474999997,0.0,9997.0,0.0,0.0,0.0,86711.52,0.0,100882.6,9242.349999999991,187594.12,3.90247528355758,12.0
6,6,25.847706095,51.83300072,418.004166675,0.28866676375,0.0,9997.0,0.0,0.0,0.0,86711.52,0.0,100412.65,9203.187499999993,187124.16999999998,3.91555623559894,12.0
7,7,26.4582817525,51.978400085000004,415.2041667,0.26918410775,0.0,9997.0,0.0,0.0,0.0,87042.48,0.0,100882.6,9242.349999999991,187925.08000000002,3.92256537097722,12.0
8,8,26.30425816,56.8389981,425.150000025,0.7906686505,0.0,9997.0,0.0,0.0,0.0,87042.48,0.0,100882.6,9242.349999999991,187925.08000000002,4.16872834720565,12.0
9,9,26.406166475,51.9519500675,375.44166670000004,0.8022405337499999,0.0,9997.0,0.0,0.0,0.0,86546.04,0.0,100882.6,9242.349999999991,187428.64,5.21263324969509,12.0
10,10,26.471277200000003,55.6398227075,400.43750002499996,0.81371981125,0.0,9997.0,0.0,0.0,0.0,86877.0,0.0,100099.35,9085.700000000003,186976.35,6.30509123388874,12.0
11,11,26.419473935,54.905892275,424.49583329999996,0.8222365002500001,0.0,9997.0,0.0,0.0,0.0,87042.48,0.0,100882.6,9242.349999999991,187925.08000000002,10.3396561276676,12.0
12,12,26.1773994775,57.29030267,391.37916665,0.8383533910000001,0.0,9997.0,0.0,0.0,0.0,87042.48,0.0,100725.95,9085.700000000008,187768.43,10.8236939040659,12.0
13,13,26.3828587825,52.252169720000005,410.220833325,0.8537466422500001,0.0,9997.0,0.0,0.0,0.0,87042.48,0.0,100412.65,9242.349999999988,187455.13,12.5631976342994,12.0
14,14,26.31672955,57.8737302225,417.049999975,0.8752603274999999,0.0,9997.0,0.0,0.0,0.0,87042.48,0.0,100725.95,9220.847499999993,187768.43,14.9917842571601,12.0
15,15,25.991666567499998,61.6837499975,387.008333325,1.7415954607500002,0.0,10766.0,0.0,0.0,0.0,87042.48,0.0,100882.6,9242.349999999991,187925.08000000002,18.6911797956369,12.0
16,16,25.83458324,65.4828745625,376.724999975,1.7601901260000001,0.0,9997.0,0.0,0.0,0.0,86546.04,0.0,100882.6,9242.349999999991,187428.64,23.9888473782488,12.0
17,17,26.196249952499997,67.4511670025,371.1125,1.77891371775,0.0,9997.0,0.0,0.0,0.0,86877.0,0.0,100412.65,9203.187499999993,187289.65,34.1587023658076,12.0
18,18,26.209583225,69.2365003675,377.099999975,1.81259067675,0.0,9997.0,0.0,0.0,0.0,20850.48,0.0,100882.6,0.0,121733.08,38.7539393714966,12.0
19,19,25.962499835,70.20195850249999,374.5166667,1.86534884725,0.0,9997.0,0.0,0.0,0.0,66192.0,0.0,0.0,0.0,66192.0,48.266501087329,12.0
20,20,25.962499835,70.8904892525,377.862499975,1.9045896522499999,0.0,9997.0,0.0,0.0,0.0,86546.04,0.0,100882.6,9085.699999999995,187428.64,57.6813911062616,12.0
21,21,26.1245832175,71.39457176,369.712500025,1.9470074245,0.0,9997.0,0.0,0.0,0.0,87042.48,0.0,100412.65,9242.349999999988,187455.13,62.4717539187394,12.0
22,22,25.964999922500002,71.938662635,380.1375,1.9891368865,0.0,9997.0,0.0,0.0,0.0,87042.48,0.0,100725.95,9203.187499999993,187768.43,71.5745413326372,12.0
23,23,26.071249985,70.54945541250001,365.36249999999995,2.0474034247499997,0.0,9997.0,0.0,0.0,0.0,86877.0,0.0,100882.6,9242.349999999991,187759.6,81.2614860218752,12.0
24,24,26.039583255,70.340181055,362.53333335,1.7008590402500001,0.0,9997.0,0.0,0.0,0.0,86494.7412,0.0,100882.6,9242.349999999991,187377.34120000002,90.7797965098621,12.0
25,25,25.8045832225,70.70736872250001,357.01207625,0.0,0.0,9997.0,0.0,0.0,0.0,86546.04,0.0,100725.95,9203.187499999993,187271.99,107.265379278905,12.0
26,26,25.427708215,68.657732025,363.412061425,0.0,0.0,9997.0,0.0,0.0,0.0,86877.0,0.0,100412.65,9203.187499999993,187289.65,121.692210349564,12.0
27,27,25.3507979275,71.443911375,369.12528737499997,2.5920480670000003,0.0,9997.0,0.0,0.0,0.0,87042.48,0.0,100725.95,9203.187499999993,187768.43,133.654588963286,12.0
0,0,24.959767980000002,49.17204651,415.67318182500003,2.483833249,547.815,22518.25,0.0,0.0,7901.669999999995,177725.52,0.0,0.0,7901.669999999995,177725.52,2.23280757361962,13.0
1,1,24.9221874075,38.7423592975,406.3850867,2.4058674289999997,306.69000000000005,21903.57,0.0,0.0,7074.2699999999995,163659.72,0.0,0.0,7074.2699999999995,163659.72,4.89987893870983,13.0
2,2,24.551967015,32.4227275775,437.066419875,2.5021760635,762.5699999999997,23210.09,0.0,0.0,7363.859999999999,175905.24,0.0,0.0,7363.859999999999,175905.24,6.9996308505819,13.0
3,3,24.732083227500002,32.46436263,425.808557475,2.55018362075,735.2425000000001,22468.04,0.0,0.0,7363.860000000004,172595.64,0.0,0.0,7363.860000000004,172595.64,9.69163005396939,13.0
4,4,24.852678417499998,41.8115545875,423.802083325,2.581299547,0.0,20724.28,0.0,0.0,2399.46,141319.92,0.0,0.0,2399.46,141319.92,14.1719841393021,13.0
5,5,24.697613165,50.516249897499996,422.104166675,2.6484219075000004,330.8025,23318.03,0.0,0.0,124.10999999999999,153896.4,0.0,0.0,124.10999999999999,153896.4,19.2583953374553,13.0
6,6,25.7608331825,47.7254167575,404.812500025,2.61666278125,0.0,15842.82,0.0,0.0,0.0,137513.88,0.0,0.0,0.0,137513.88,26.2370316087979,13.0
7,7,25.66541653,48.106779715,397.96063219999996,2.64219283975,769.0,26995.85,0.0,0.0,9432.359999999997,198079.56,0.0,0.0,9432.359999999997,198079.56,26.3831720765937,13.0
8,8,25.63666654,55.213333324999994,391.94583335000004,2.63664554625,769.0,25955.56,0.0,0.0,9432.36,198079.56,0.0,0.0,9432.36,198079.56,36.9041344982761,13.0
9,9,25.722916615000003,63.73611138,387.439428325,2.787958534,1090.1574999999998,28682.97,0.0,0.0,9597.839999999997,198576.0,0.0,0.0,9597.839999999997,198576.0,47.2301186694953,13.0
10,10,25.7248705825,66.202071425,367.45775865,2.7392983605000003,759.355,27754.59,0.0,0.0,8894.549999999996,194769.96,0.0,0.0,8894.549999999996,194769.96,60.4468711621402,13.0
11,11,25.7175634625,56.357958457500004,373.712500025,2.9199862625,764.1774999999998,27154.0,0.0,0.0,9556.470000000001,199072.44,0.0,0.0,9556.470000000001,199072.44,70.0869858282984,13.0
12,12,25.6658332025,53.049583510000005,368.0229167,2.52874231025,769.0,27214.47,0.0,0.0,9556.469999999998,198410.52,0.0,0.0,9556.469999999998,198410.52,82.5202529097908,13.0
13,13,25.711052155,64.0979167,373.55833335,2.52801715075,767.3925,27902.48,0.0,0.0,9432.360000000011,198079.56,0.0,0.0,9432.360000000011,198079.56,102.048533009749,13.0
14,14,26.6229165,69.30749986999999,359.900000025,2.50206453325,1116.8349999999991,28351.21,0.0,0.0,9432.359999999997,197748.6,0.0,0.0,9432.359999999997,197748.6,112.520310288723,13.0
15,15,29.051171992500002,67.7345832975,358.4091102,2.836651959,1143.2050000000004,28938.94,0.0,0.0,9556.469999999998,198576.0,0.0,0.0,9556.469999999998,198576.0,125.34295708764,13.0
16,16,27.3479165025,71.3357171925,370.95732755,3.378793504,1003.3525000000009,28846.32,0.0,0.0,9432.36,198245.04,0.0,0.0,9432.36,198245.04,126.995970804411,13.0
17,17,26.14541654,72.2474997225,374.83665257499996,3.6622151667500003,767.3924999999999,26574.07,0.0,0.0,9597.839999999997,199072.44,0.0,0.0,9597.839999999997,199072.44,132.381327026783,13.0
18,18,25.837291525,73.91705364,379.84285715,3.99629216025,769.0,28585.290000000005,0.0,0.0,9597.839999999997,199072.44,0.0,0.0,9597.839999999997,199072.44,139.193548468184,13.0
19,19,25.922083190000002,72.301250105,377.4833333,4.06975064675,768.9999999999998,26307.84,0.0,0.0,9432.36,197583.12,0.0,0.0,9432.36,197583.12,148.734949018538,13.0
20,20,25.65879947,71.737727145,380.1267857,0.07695734174999999,685.4100000000002,24344.23,0.0,0.0,0.0,123613.56,0.0,54827.5,7779.029999999995,178441.06,150.269004589046,13.0
21,21,25.5304165375,73.5516667975,391.05,0.0,950.3050000000001,29863.490000000005,0.0,0.0,0.0,0.0,9046.537499999993,187823.35,9046.537499999993,187823.35,151.196226884498,13.0
22,22,25.33499991,73.442916215,382.391666675,0.0,1247.0425000000005,30194.02,0.0,0.0,0.0,0.0,9085.699999999993,188293.3,9085.699999999993,188293.3,153.443267214005,13.0
23,23,25.480416575,69.84666652749999,387.137500025,0.0,769.0,27366.19,0.0,0.0,0.0,0.0,9046.537499999988,187823.35,9046.537499999988,187823.35,159.090535167422,13.0
24,24,25.0812499,75.0381547075,408.912499975,2.12837604075,769.0,27533.37,0.0,0.0,0.0,0.0,8224.125000000007,180617.45,8224.125000000007,180617.45,159.4131541772,13.0
25,25,25.55124035,65.0220832,368.708404,0.67233399125,769.0,28209.749999999996,0.0,0.0,0.0,0.0,0.0,469.95,0.0,469.95,159.735773186978,13.0
26,26,25.480416575,69.84666652749999,387.137500025,3.00702378875,769.0,27366.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.969353507157,13.0
27,27,25.55124035,65.0220832,368.708404,0.67233399125,769.0,28441.23,0.0,0.0,0.0,0.0,9046.537499999988,187980.0,9046.537499999988,187980.0,159.595770335831,13.0
0,0,24.7527768,51.8413597875,409.3543447,2.64732120375,720.7750000000011,21102.42,0.0,0.0,0.0,93165.24,0.0,90073.75,7712.969999999996,183238.99,3.34299835571874,14.0
1,1,24.67579293,39.29421457,418.83045215,2.61735372675,523.7025,21319.67,0.0,0.0,0.0,85056.72,0.0,82867.85,7024.477500000001,167924.57,4.7026552862392,14.0
2,2,24.1913891325,33.7508584025,433.05934874999997,2.65873912825,756.14,23060.83,0.0,0.0,0.0,91014.0,0.0,91013.65,7459.679999999997,182027.65,5.34442763423997,14.0
3,3,24.3183333175,39.027386359999994,431.63644769999996,2.69468342675,696.6625,23521.19,0.0,0.0,0.0,99122.52,0.0,81927.95,7262.315000000006,181050.47,6.4699060936307,14.0
4,4,24.840988295,44.957353105,421.66170055,2.72275281975,0.0,18012.19,0.0,0.0,0.0,84560.28,0.0,64226.5,5657.059999999998,148786.78,7.88574044918344,14.0
5,5,24.688571475,34.1064160425,417.37916667499996,2.81498979175,0.0,13705.6,0.0,0.0,0.0,106403.64,0.0,13628.55,0.0,120032.19,11.260765022765,14.0
6,6,25.10666672,31.164188609999997,425.825431,2.8252263180000003,0.0,13705.6,0.0,0.0,0.0,31937.64,0.0,99942.7,0.0,131880.34,14.806262705764,14.0
7,7,25.434999849999997,33.2066666975,426.126906775,2.847896533,769.0000000000001,27430.49,0.0,0.0,0.0,105907.2,0.0,99472.75,9085.700000000012,205379.95,17.4276784354019,14.0
8,8,25.644166532499998,34.522083467499996,422.679166675,2.9154718435,769.0,26368.31,0.0,0.0,0.0,105741.72,0.0,99942.7,9085.700000000008,205684.41999999998,22.6227351487845,14.0
9,9,25.793749822499997,44.9476905175,423.022669525,2.9975310645,769.0,28141.62,0.0,0.0,0.0,105741.72,0.0,100412.65,9242.349999999977,206154.37,28.7906385227553,14.0
10,10,25.782499955000002,50.617083425,404.25416665,3.01036263325,765.7850000000003,24817.45,0.0,0.0,0.0,105576.24,0.0,96809.7,9046.537499999993,202385.94,35.3280395124058,14.0
11,11,25.709583235,59.269166642500004,391.60833329999997,3.13120994425,767.3925000000004,25084.91,0.0,0.0,0.0,105907.2,0.0,99942.7,9085.700000000012,205849.9,39.5938385880675,14.0
12,12,25.709583265,60.640395407499994,380.9083333,2.80060811975,725.5975000000001,25351.14,0.0,0.0,0.0,105907.2,0.0,100256.0,9203.187499999985,206163.2,49.9582673433329,14.0
13,13,25.7637498925,64.9145833675,386.9416667,2.8388982592499996,769.0,23906.99,0.0,0.0,0.0,105576.24,0.0,100099.35,9203.187499999985,205675.59000000003,60.6404995401479,14.0
14,14,26.5941665675,71.4891670425,365.6165254,2.79148765275,769.0,28112.07,0.0,0.0,0.0,105079.8,0.0,100725.95,9242.349999999977,205805.75,67.9128053973784,14.0
15,15,29.2875070025,73.3583337175,367.29525865,2.96076346675,1066.045,26671.75,0.0,0.0,0.0,105907.2,0.0,100569.3,9242.349999999977,206476.5,82.5539651674657,14.0
16,16,27.3758333375,74.4466671025,371.8916667,3.32050106525,767.3924999999999,25518.32,0.0,0.0,0.0,105576.24,0.0,99942.7,9242.349999999977,205518.94,90.4238840887724,14.0
17,17,26.2694165475,73.29312546,371.37083332500004,3.487953187,769.0,28797.480000000003,0.0,0.0,0.0,105079.8,0.0,99629.4,9085.700000000012,204709.2,109.836316523013,14.0
18,18,25.772356277500002,73.2684534075,374.271398275,3.77769448025,769.0000000000007,26091.82,0.0,0.0,0.0,105410.76,0.0,100412.65,9203.187499999985,205823.40999999997,123.825265152142,14.0
19,19,25.437499915,72.50011308250001,373.44166667499996,3.94312053,1203.6400000000008,28306.2,0.0,0.0,0.0,105245.28,0.0,100725.95,9203.187499999985,205971.22999999998,133.821256657291,14.0
20,20,25.34666652,73.7162495625,372.291666675,4.19223010175,711.1299999999987,22474.47,0.0,0.0,0.0,105907.2,0.0,83651.1,8733.237499999996,189558.3,140.942179120207,14.0
21,21,25.591249975,69.3273703525,371.795833325,4.602739438,769.0,27035.66,0.0,0.0,0.0,106072.68,0.0,99629.4,9132.05749999998,205702.08,151.059451092823,14.0
22,22,25.505416505,68.7370835775,368.145833325,0.3307131515,767.3924999999999,26678.18,0.0,0.0,0.0,106072.68,0.0,100256.0,9242.349999999977,206328.68,156.237593221015,14.0
23,23,25.463333329999998,67.029406655,376.154166675,0.0,1066.0449999999996,28523.59,0.0,0.0,0.0,105907.2,0.0,99786.05,9085.700000000012,205693.25,156.999678008753,14.0
24,24,25.1391665275,71.315127555,376.51249997499997,3.36391867675,1066.0450000000003,28546.71,0.0,0.0,0.0,105410.76,0.0,93363.4,8772.400000000005,198774.15999999997,156.36407628302,14.0
25,25,25.413333145,71.887500195,378.3958333,3.416091988,1205.2475,30275.01,0.0,0.0,0.0,105907.2,0.0,96653.05000000002,8929.05000000001,202560.25,156.394870090933,14.0
26,26,25.4683332225,72.68666668,373.695833325,0.07294565775,769.0,29264.270000000004,0.0,0.0,0.0,105245.28,0.0,100256.0,9085.700000000012,205501.28,158.900840289628,14.0
27,27,25.4655261875,69.6491667925,367.66016947500003,0.0,748.1025,25522.15,0.0,0.0,0.0,105079.8,0.0,100099.35,9085.700000000012,205179.15000000002,161.406810488324,14.0
0,0,26.6168107468577,53.0531671079457,410.829166666666,0.3983535585925585,304.7400000000748,15164.93,0.0,618.82,5758.704000000004,117060.552,3634.2799999999743,73876.14,9514.444999999912,191555.512,0.258002523586275,15.0
1,1,26.5580939915836,52.65695846557303,406.929166666666,0.40262702847751053,304.7400000000748,15164.93,0.0,618.82,5758.704000000004,117060.552,3634.2799999999743,73876.14,9514.444999999912,191555.512,1.11824829248232,15.0
2,2,26.458283803940624,47.92041661739348,413.76666666666625,0.4102301950134878,438.47000000000077,15922.3,0.0,0.0,5584.949999999997,114081.912,3524.624999999968,71996.34,9109.57499999997,186078.25199999998,1.12922534524349,15.0
3,3,26.32791656653085,49.42869352809447,448.3041666666662,0.42192605696618524,306.69000000000005,14029.42,0.0,309.41,5733.882,116564.112,3618.614999999977,73562.84,9352.496999999974,190436.362,1.13449945726451,15.0
4,4,26.249999880790625,55.33166677157078,449.125,0.43446002155542324,353.2724999999996,14977.09,0.0,0.0,5758.704000000001,116861.976,3634.2800000000752,73750.8199999999,9392.984000000066,190612.79599999991,1.79633367436106,15.0
5,5,26.270833182334826,56.375593274326604,451.94533898305025,0.4391958163093538,371.29750000000035,14977.09,0.0,0.0,5733.881999999998,116365.536,3618.6149999999743,73437.5199999999,9352.496999999974,189803.0559999999,4.22812679308734,15.0
6,6,26.355416520436577,53.35516924938908,456.0385593220333,0.43757398823897,290.2725,14947.54,0.0,0.0,5733.882000000001,116961.264,3618.614999999999,73813.48,9352.496999999998,190774.744,4.48857471258091,15.0
7,7,26.344166612625074,56.87291658719377,471.9874999999997,0.4580256449679525,415.00749999992513,14629.8699999999,0.0,0.0,5758.704,116564.112,3634.2800000000047,73562.84,9392.984,190126.952,4.68114943568299,15.0
8,8,26.384999879201224,53.23791664441423,411.94166666666626,0.571621593336264,405.05500000007123,15160.96,0.0,0.0,5758.704000000003,116663.4,3634.2800000000725,73625.5,9392.984000000075,190288.9,4.83253012274136,15.0
9,9,26.367083342870053,59.66499985059097,438.97916666666623,0.5775005910987563,360.3525,15017.04,0.0,0.0,5758.703999999996,116861.976,3634.279999999969,73750.8199999999,9392.983999999966,190612.79599999991,4.91847071909435,15.0
10,10,26.6504166444142,65.74041700363158,462.41249999999974,0.5796579738457998,405.05499999999756,14094.9499999999,0.0,0.0,5758.704,116861.976,3634.2799999999966,73750.8199999999,9392.983999999995,190612.79599999991,5.84902320523847,15.0
11,11,26.427916653950923,56.74373789330262,429.58333333333326,0.590164886166652,400.8824999999998,14943.7099999999,0.0,0.0,5758.704,116762.688,3634.2799999999997,73688.1599999999,9392.984,190450.84799999988,7.27310973949595,15.0
12,12,26.092499860127727,52.0104583009146,451.6749999999997,0.5937348581850526,443.2925000000005,15951.85,0.0,0.0,5758.703999999998,116663.4,3634.279999999999,73625.5,9392.983999999997,190288.9,9.04643127158006,15.0
13,13,26.256249912579825,56.058333285649574,460.7625,0.6127122911314162,0.0,17138.8,0.0,618.82,5758.703999999998,117060.552,3634.280000000078,73876.14,9503.580499999978,191555.512,10.5045034640546,15.0
14,14,26.1976292322421,56.1254167715708,419.84999999999974,1.151816780865185,0.0,15575.08,0.0,0.0,5758.704000000011,117060.552,3634.2800000000725,73876.14,9392.984000000082,190936.69199999998,11.8501319270768,15.0
15,15,26.08999993006385,64.67291728801392,412.30833333333277,1.1565111582477825,0.0,14083.4599999999,0.0,0.0,5758.703999999998,116918.2392,3634.2799999999006,73785.283,9392.983999999899,190703.5222,13.7682035952162,15.0
16,16,26.450833257039324,70.2044254537196,405.0541666666663,1.167561552921925,0.0,17093.7899999999,0.0,0.0,5758.703999999998,116564.112,3634.279999999975,73562.84,9392.983999999975,190126.952,16.1014246343322,15.0
17,17,26.4724998950958,72.86258454993944,410.63333333333327,1.175273066759105,0.0,17047.55,0.0,0.0,0.0,76153.896,0.0,48060.2199999999,0.0,124214.11599999989,22.7393106298455,15.0
18,18,26.4724998950958,72.99250003498157,424.92499999999995,1.195321644202795,0.0,17801.09,0.0,0.0,0.0,40608.792,0.0,25627.940000000002,0.0,66236.732,29.0647278526704,15.0
19,19,26.2970831950505,74.485958395,425.504583333335,1.2212611739834076,89.6774999999998,11843.36,0.0,0.0,5758.703999999998,116564.112,3634.279999999999,73562.84,9392.983999999997,190126.952,35.328586260583,15.0
20,20,26.440833226839626,76.30170835811485,390.32916666666625,1.2181753064195275,277.10499999999973,12924.83,0.0,0.0,5758.704,116762.688,3634.2800000000757,73688.1599999999,9392.984000000084,190450.84799999988,44.7312698259898,15.0
21,21,26.2987498521804,76.54750067392982,422.06249999999955,1.216560547550515,217.62749999999977,12136.5399999999,0.0,0.0,5833.169999999993,116861.976,3681.2749999999282,73750.8199999999,9514.444999999916,190612.79599999991,55.9817665455965,15.0
22,22,26.38791654904675,77.817499701182,368.802542372881,1.235831562678015,261.03000000000003,13061.09,0.0,0.0,5733.882,116365.536,3618.614999999926,73437.5199999999,9352.496999999927,189803.0559999999,67.4363097905741,15.0
23,23,26.369166572888652,78.10374997456863,383.7374999999995,1.2577824150522523,119.57000000000001,12261.31,0.0,0.0,5758.703999999998,116663.4,3634.2799999999743,73625.5,9392.983999999971,190288.9,79.7408982025901,15.0
24,24,26.2229165474573,77.11708319981885,374.6499999999995,1.277306410670275,243.3475000000003,12247.08,0.0,0.0,5758.703999999998,116961.264,3634.279999999999,73813.48,9392.983999999997,190774.744,90.5680494609023,15.0
25,25,25.684583282470676,77.4583333969116,370.666666666666,1.3140275523066425,235.31000000000006,12980.1,0.0,0.0,5758.703999999996,116464.824,3634.279999999903,73500.18,9392.983999999897,189965.004,97.3732156485024,15.0
26,26,25.1441666603088,78.19958333969112,382.070833333333,1.99893348141266,201.55249999999978,13481.64,0.0,0.0,5758.704000000011,117060.552,3634.2800000000752,73876.14,9392.984000000084,190936.69199999998,105.308755531588,15.0
27,27,25.1441666603088,78.19958333969112,382.070833333333,1.99893348141266,201.55249999999978,13481.64,0.0,0.0,5758.704000000011,117060.552,3634.2800000000752,73876.14,9392.984000000084,190936.69199999998,116.671394134977,15.0
0,0,18.092499891916873,39.222916587193794,435.1038135593215,0.0,248.82000000000153,17658.54,0.0,74617.3156,0.0,108078.2976,0.0,7613.19,0.0,190308.80320000002,4.96606568969005,16.0
1,1,25.572499910990373,55.38249996503187,428.0125,1.8216571905783174,0.0,15067.1099999999,0.0,0.0,9763.319999999978,199734.36,0.0,0.0,9763.319999999978,199734.36,5.31676981451935,16.0
2,2,25.5783332506815,48.14875001907345,428.0749999999997,1.8208146954576125,366.4749999999999,16160.21,0.0,0.0,9763.319999999992,200561.76,0.0,0.0,9763.319999999992,200561.76,6.32150588793899,16.0
3,3,25.9599998474121,53.511666345596275,411.9625,1.858368154366805,420.1724999999993,16480.48,0.0,0.0,9763.319999999978,199734.36,0.0,0.0,9763.319999999978,199734.36,7.41472845945277,16.0
4,4,25.73374996185295,51.249583419164,408.9791666666665,1.9424198622504825,351.6649999999927,16247.63,0.0,0.0,9763.319999999978,199899.84,0.0,0.0,9763.319999999978,199899.84,9.01677524648752,16.0
5,5,25.1370832999547,58.10724983374232,448.52499999999975,2.0236838440100327,403.75499999999244,16197.4199999999,0.0,0.0,9763.319999999978,200230.8,0.0,0.0,9763.319999999978,200230.8,11.8401533593531,16.0
6,6,25.300000047683675,61.43958330154415,448.920833333333,2.0998079270124377,374.8199999999996,16142.1499999999,0.0,0.0,9763.319999999989,200065.32,0.0,0.0,9763.319999999989,200065.32,14.9749841296287,16.0
7,7,25.5974999268849,64.2624166027565,440.90833333333296,2.1500815411408727,380.6000000000003,16394.1499999999,0.0,0.0,9763.319999999989,200561.76,0.0,0.0,9763.319999999989,200561.76,20.017143755958,16.0
8,8,25.676666597525198,61.52121216276602,397.4249999999995,2.2078766932090077,299.267499999999,16103.5699999999,0.0,0.0,9763.319999999989,199899.84,0.0,0.0,9763.319999999989,199899.84,24.9700688096987,16.0
9,9,23.480416683355948,61.78208362261452,408.091666666666,2.3104832778374327,408.9200000000001,16237.37,0.0,0.0,3599.190000000001,166141.92,0.0,0.0,3599.190000000001,166141.92,31.7495923794703,16.0
