,DAT,obs_time,내부온도관측치,내부습도관측치,co2관측치,ec관측치,시간당분무량,시간당백색광량,시간당적색광량,시간당청색광량
81,19,21,21.91082669676696,84.06741901849438,595.1944338540783,-0.5394895632694854,151.53926332361243,19737.00828799096,0,0
419,19,21,27.961976924733374,88.51336335344722,481.8109645582973,0.66493832741926,20.89311849380959,16827.841077052573,0,0
163,19,22,23.356169996911703,68.38060272259966,371.84765671979955,-0.6855285204682573,251.30739843380374,-34.271686809356936,0,0
332,19,22,25.58056419137051,84.66541546876732,497.88289004512535,2.2151603424204307,266.5193288958817,15.048684830456182,0,0
33,20,0,23.918940881263033,76.71819111923566,794.3395089795006,-0.30177279620974873,347.6120798425155,888.2670550892916,0,0
55,20,1,26.873546650784355,78.29319969959967,379.94608459820967,-0.31059526184240377,156.85742646183687,-452.54411144265646,0,0
274,20,1,21.757052517547276,81.42207627048845,663.0327967913918,-0.4952121804901343,268.83152918311595,-648.4456562991024,0,0
294,20,2,27.27523594247774,79.26020419093014,544.4339380802976,-0.41207384134264297,253.05462120304597,-1685.3626744744101,0,0
616,20,2,27.996843209308285,79.11532206644641,531.6997453601355,1.4377712743319124,254.41789529551232,186.3216760580666,0,0
484,20,3,22.424946605322415,85.50390460208855,812.5679869036867,2.3289936221861645,28.94610428563706,-1641.598679106575,0,0
95,20,5,23.815973815630503,71.11626137282974,603.2483651075783,0.7824701834127992,-56.85152546004998,-364.9466915847313,0,0
227,20,5,21.621335707406786,81.48193846499795,565.5803289222414,1.4325519574600516,-9.553380688755007,1646.8599530990732,0,0
533,20,5,21.18488612179157,60.313569652501386,1019.6123772707838,-0.36297484870785185,258.94738583142237,-562.1065003227395,0,0
548,20,5,21.214298090773408,78.15029783229095,604.3260889937324,2.408378560750165,246.15889866251197,1805.0385941837005,0,0
565,20,5,22.54799663972927,80.41254753794459,547.5772812187979,2.276080253381186,-66.56705321242922,2040.8936681196913,0,0
334,20,6,27.21127730493907,79.1239361665563,634.472927334975,2.6357190877679595,247.44944553113558,540.935238345545,0,0
614,20,6,21.378032628799694,61.67838982359005,650.6407395880658,0.2735910660678942,549.114129485237,-1152.336808704058,0,0
404,20,7,26.69809981915725,85.97469821700543,438.6442476811532,2.3972833122572754,250.19515486827447,-999.8839984485276,0,0
507,20,7,26.77524862333982,78.86695415371854,448.984034104716,2.339324594546619,260.4035846743886,-14.279775705249975,0,0
591,20,7,21.3261016078481,49.67983467426795,691.6167248890004,-0.4583322644160475,385.76259424868283,735.8524965408549,0,0
3,20,9,22.21227517889436,62.60330392911016,411.15878859310567,-0.06346147228030397,252.19690523795916,-2540.6670047617727,0,0
304,20,9,20.82476065818653,84.97964986759587,506.3447673119211,2.3245741937787168,93.87596220361081,1827.905535427291,0,0
131,20,10,26.822814390327675,82.91397312799774,593.6381663531926,-0.276975002698962,251.34722357049864,303.26725077513225,0,0
186,20,10,27.11832045693568,66.02127951671187,536.7530712682589,0.1881250619518391,116.2056570773605,-2055.774419179581,0,0
660,20,12,23.255209827276563,70.49496460036879,669.1638204740789,0.4567984495765376,115.23838651147611,-678.9063446259895,0,0
467,20,13,26.52545020372109,68.57047509204051,538.3460797458704,1.4155645734954163,141.3453176330029,-525.2399395893867,0,0
632,20,15,21.906009176945872,66.65648049056324,515.5504038861784,2.3376256887888758,258.0845213502009,18483.414140282348,0,0
189,20,18,23.968494352554156,80.89436834663093,897.2774879247911,0.7333435993525383,-30.070488650199394,121.36483431362933,0,0
413,20,19,20.487413019335293,61.9535510341773,820.2942921101984,1.445182447185726,60.235047665579984,18104.817454525597,0,0
461,20,20,20.311305747707863,59.56164226418264,364.658346340493,0.15764303559152187,112.31601988488019,19595.39282095193,0,0
34,20,21,24.518232278549952,66.42599735748931,337.2480254143202,2.2044827583094375,115.83730605954304,1605.9466952575308,0,0
265,20,21,21.313863532693333,63.31448140476733,529.3129751250934,2.2641844154811133,253.00799263595195,113.41739631993784,0,0
61,20,22,24.334377700812677,62.49102236347798,347.42704819010544,2.221669903257573,262.58170692020883,-1756.9735083612752,0,0
350,21,0,21.866453119053368,75.9552977613476,624.9490752366416,0.5074448605886096,538.1167898625339,17705.768138670224,0,0
430,21,0,27.13190169508528,76.71803315419027,560.4351770585067,0.9744390237875268,331.5528173215731,16919.574674164178,0,0
599,21,0,25.35934970369842,69.13900181708699,509.07848898606613,2.1764396930092174,14.57387882275383,22.71744467356892,0,0
77,21,1,26.882557959753886,78.615256000852,768.0592168835756,-0.4902906253710508,484.9406969497752,629.0917799194448,0,0
426,21,1,24.212108135080705,68.93558858320863,479.70195656247796,2.189143187517537,525.2057684275117,-2225.9465116231418,0,0
116,21,2,28.049581587623667,74.32071980341354,538.0407969882807,-0.15622215622134972,121.29612154182973,-763.1196758765452,0,0
420,21,2,21.012816931298882,80.28089194654596,432.36372427205777,0.5696768542558401,-2.4787371700558265,420.58096659131525,0,0
106,21,3,22.230477096886656,75.62536622792824,413.1565337005535,2.567166383631083,152.554211695896,2085.3442740502614,0,0
522,21,4,26.548859309421,81.32373952982593,483.48543085987023,-0.4428889574431963,121.78969116309719,18287.81758974703,0,0
219,21,7,24.610828661703174,79.71117738193043,357.27491249675137,-0.08695270011268952,33.47117071777089,-2082.9975072727643,0,0
383,21,7,22.195094970823863,82.24117736239356,643.0002466077002,2.5220740918174482,139.85873604893055,17735.571662813607,0,0
609,21,7,20.967852817036853,82.2718580196964,573.3855382683959,0.6965245315965793,253.87390460377597,-551.3765680336616,0,0
456,21,8,26.46221610892618,71.6036391974203,581.833758204643,0.3357975256954372,248.5557207670859,966.6154446129576,0,0
526,21,11,20.61946529248275,64.24310758023431,453.58920365095224,2.4292452074127837,266.2748945975406,1501.4957854828372,0,0
619,21,11,25.259392091453734,67.52749068423685,451.5990197369937,-0.5069073314619559,-47.68189446739119,-921.5151945395697,0,0
534,21,12,26.165416924752957,66.64870480727627,554.7075527937934,2.3489474169012774,242.4151321439291,-1500.287171216015,0,0
363,21,13,22.699872986085495,80.48076416677559,503.47349644007005,2.4428907311476715,141.05297252452925,16287.177886941055,0,0
475,21,13,21.56636626915933,75.61171210607753,780.0764993949715,0.5733297549262506,64.23995249742947,400.2373494841705,0,0
668,21,13,24.46376419349962,84.17018045860576,489.50255849406375,-0.5280049990543045,-7.914297232675425,18037.600768009874,0,0
89,21,20,26.170672908349204,79.72251566388088,344.1576066731999,2.448333823247897,152.2326066175125,18460.50296130893,0,0
386,21,20,24.769446005572636,53.44562559328442,414.3617083028073,2.3296645845182447,-57.624679957064394,17842.855500935966,0,0
654,21,20,27.936992191296575,70.60234162185377,455.00562631105186,2.561237320837595,129.1795989717864,634.3049267060402,0,0
151,21,22,22.735520222455825,61.04674198690869,511.96055148168205,2.595531711242371,64.09014427608585,33.14731960705066,0,0
263,21,22,23.194897415024613,69.12381426554279,568.1289406875482,-0.4427403101990907,583.585596568684,758.2317664169918,0,0
149,21,23,21.732836375001543,71.14856694348107,436.46953434397875,-0.5181989083900713,100.61993728624297,-1121.9677829883576,0,0
415,22,0,23.054548898216805,77.88679040539606,564.496586187016,0.4060591178213748,111.02364933149514,1687.9050959545057,0,0
113,22,2,21.187406842433433,69.50598707780617,432.86889190289133,-0.05663402544013252,-7.656945638314291,747.1507471254203,0,0
472,22,2,26.467712150528502,75.14120778278985,375.16534290732375,0.5647780851725457,119.23220186108692,329.59635049063604,0,0
275,22,4,20.972519656796006,84.53901831507996,468.2228533575594,-0.004932296784768031,266.8223302882551,17008.205294243093,0,0
405,22,4,25.350968630189538,80.601944764114,458.0410812056567,2.525666549686524,255.7318652661882,17586.21877113087,0,0
167,22,5,20.630700972600934,70.78705980642216,843.6259401530484,2.234706903818972,240.88333659810232,570.2143177970274,0,0
560,22,5,22.02289345908175,62.4512317773125,394.71731097607534,-0.042324802333304046,245.8726878030866,-177.83614192522376,0,0
348,22,6,22.33915057381683,80.56355883360534,670.0454897046606,2.227249309334708,122.523261407653,-430.1492781242673,0,0
260,22,7,22.17597660919799,76.82387607506229,434.9435243267372,0.27480952241425843,267.3164065812852,18948.710226362895,0,0
641,22,8,26.744240060938225,77.72378631108373,387.16278107521237,0.8143566038575579,267.299116457707,17057.360933829765,0,0
309,22,9,21.304907675419223,80.1850332197255,544.1600051161234,2.4279037585245318,106.79045025126293,17269.627058466027,0,0
325,22,9,20.735952451442035,83.91445392404306,558.9382519259658,-0.5503453257462678,388.36621811916166,-808.2212177262467,0,0
75,22,10,26.964758912362953,59.460774917911024,525.4965516002828,2.228820100213209,49.640344961618226,1037.0864079468217,0,0
398,22,10,24.779952288005305,85.67156241956692,475.68830042655566,2.4586113450782587,131.54212203918968,698.5196894384737,0,0
66,22,11,26.83289739817723,87.20817789693425,702.6706518730538,2.348987886142882,249.52197549674017,19353.019874848127,0,0
370,22,13,21.892722896666868,82.84173585424114,496.32216544566234,2.4358397199672175,115.38842933280206,-730.0862696963247,0,0
454,22,13,22.9113103382644,63.72195289596032,785.8722428407456,0.5605265624465778,4.787075088949887,-1679.4701935396392,0,0
582,22,14,21.893264795979608,80.82269956341423,612.7921803989201,-0.2709129716074954,18.018175904242526,17428.300247030897,0,0
235,22,15,21.519162575618473,74.33777051455856,347.92812878573767,2.2925427170395247,24.103513990428134,18510.106664486644,0,0
464,22,16,21.38204674791775,78.90435141816346,517.069838815254,0.5503076352179813,-18.304365106572895,1907.2651444520943,0,0
605,22,17,24.360172493039784,53.084713032945686,622.3310800698863,1.60429537160419,107.0945995519591,18641.08898826452,0,0
305,22,18,22.45344961855886,75.12501106172431,468.8453032135702,-0.7014435235696357,261.46385177114064,-1512.0538409878452,0,0
45,22,19,26.769533466791906,49.2323202507939,530.6849175455799,2.5461527865067666,250.52918041650133,172.4887193066424,0,0
427,22,19,22.18354590013211,68.42090977896547,517.8739424984532,0.4270921026954345,140.3698748712725,907.5224692398731,0,0
504,22,19,22.343700531330608,82.95056740041845,643.281059400277,0.3753848774123572,253.14545680066027,-1607.7021082492392,0,0
125,22,20,21.96155245719514,67.4189744560753,420.27893063086475,2.2278313504353626,-14.004542328915562,19738.777417507292,0,0
545,22,20,24.478342135095705,87.12996659919982,456.7309590552136,-0.24918832956535097,-35.900272988956026,18033.701370037452,0,0
216,22,21,20.23309583941415,62.69022837077977,589.0662387881936,-0.5467934948627402,253.4602731216398,18116.8067995685,0,0
257,22,21,21.726579765823054,70.44780246487304,675.2775312599333,-0.6439031198306211,244.6476824826049,-1756.6044324450097,0,0
361,22,22,20.673997677796685,63.90395286833636,351.95224994888713,2.2183483393320125,154.53134616553504,1755.9210778650606,0,0
299,22,23,21.51341420812738,76.18721560700284,906.5082091070091,2.2737168867048583,600.9987457090895,1921.4866945859203,0,0
86,23,1,21.586783600515062,83.50212506517147,712.5444229204211,0.2554082929251986,464.59165741635064,1365.0802939776563,0,0
330,23,2,27.479610821277866,68.43376627277155,407.4580514819774,2.460133089889993,35.137024176451995,-1547.7907383608429,0,0
524,23,2,25.7039010736648,52.830224242982716,457.7178799831466,2.672854686147047,133.76925715808747,19401.753210665764,0,0
126,23,3,22.324065944074597,77.01745218730034,360.6838479724031,2.2621385276391512,101.46888930739668,17538.411176458638,0,0
637,23,3,23.26498297860495,87.78366876562983,853.0620663259976,2.28381958949968,490.67653798333,503.68952082992234,0,0
395,23,4,26.397270264257838,61.27971435827383,398.3765461642805,2.1478405770916673,41.00250905987352,-1613.4609861277936,0,0
527,23,4,22.300597209315995,61.52396389074036,650.1552819840807,0.3512008831294857,115.93242829760224,887.0785740445808,0,0
638,23,6,27.698057025002797,78.070429143684,506.6977957207753,2.7412720530951824,246.10567439467295,1450.063459782471,0,0
344,23,7,28.116783562566358,62.948064342011314,312.4782662181327,-0.30028474155342927,263.7501168730076,114.05351728216863,0,0
5,23,8,21.20959171660145,86.47211787387376,890.4739648388711,2.38685192289074,154.52439061911554,1690.9442117688377,0,0
32,23,8,26.076026032380945,71.35116992681911,400.39366939156474,2.3131591004307275,14.867690104191498,18637.160949696103,0,0
390,23,8,21.310473456795606,82.25585694607632,1067.016783636844,2.5033885099335738,256.8551921994992,164.37145567132208,0,0
414,23,10,27.385522865017393,71.54191790641767,465.7183547874419,-0.4760970703874923,138.55796726892072,271.4236268040315,0,0
626,23,10,24.15921036079112,83.76149654108067,547.0487847586163,0.03779217015645964,65.9693391482991,1054.1067500918907,0,0
367,23,11,25.611691745497424,67.0349849040918,510.11162424409605,-0.2673403172136301,11.428381121214322,-1887.1667558663032,0,0
438,23,11,25.058335848016263,86.50276545819605,482.65929369384,2.375212494772469,112.92823689710158,724.2145788822017,0,0
509,23,11,25.928934789184765,52.11171755108852,316.78241919943616,2.377800602557422,133.11026809457317,-2144.8803812615197,0,0
231,23,13,21.049771272959838,78.12466989543644,1119.6206957751165,-0.02117242561582322,53.093520843012,2106.160479123846,0,0
501,23,13,25.172239906857598,82.29362180257337,546.7625532894499,-0.1667246174436403,130.87148871858875,-516.0704445087149,0,0
121,23,14,21.877432048878063,57.34889002351207,620.0295850037963,-0.20453573764718636,69.18398831369014,17382.12102706131,0,0
516,23,14,24.60695213486315,77.02528897850856,507.0032460351863,2.289449957606024,143.38519400365055,948.9859048711609,0,0
238,23,18,26.336735922311288,84.1718410878602,551.8443434849759,-0.7087971433205273,151.63547736377268,18120.19093350581,0,0
429,23,18,23.38836886198173,68.88365200580118,390.37978035806987,2.212054106955791,123.8749762604037,1956.415707820192,0,0
351,23,21,22.692495870980594,82.20942801570973,786.1545104800689,2.324219146649908,249.12889122221915,18286.23005714386,0,0
196,23,22,24.249655620347376,80.6011524751046,557.1069483594696,2.3346688521030416,161.18250011767523,18923.86454374865,0,0
537,23,22,23.252378786615676,81.08465910834113,439.17601630828284,2.4117162933413305,156.83667406196108,1079.9509576260577,0,0
546,23,23,23.437555427914326,72.51329953093793,436.5592309445507,0.1251780355585666,49.708854668252975,1001.5978182206653,0,0
308,24,0,25.759960120982825,45.0282803289433,768.755291139725,-0.7950182343855203,23.468591372183006,441.71996149966196,0,0
19,24,1,24.929241201631623,87.7750201978361,307.99625913159997,2.179536073483146,247.47874564455103,17740.10845906883,0,0
421,24,1,21.863043461359936,79.51455143262768,578.2213967673619,2.3983819431241398,126.42363057414897,18712.152628901295,0,0
17,24,2,23.150478896156613,72.16745474416562,276.57175683318616,2.2547337057043104,316.26435207773227,-292.66440633212994,0,0
176,24,2,24.477807465934507,78.91473773010095,1194.6048754430726,0.5973292101680854,249.24665477104182,18874.148873833135,0,0
590,24,2,21.76443842142436,51.752413371434315,653.1316954833179,0.9801266122450676,-27.718750408731403,-838.6316785804108,0,0
164,24,3,21.69109141138613,81.3315456839322,525.2910550422259,-0.07392510511419206,467.1724959305894,698.0682485518475,0,0
242,24,4,26.564765847388774,61.63420555573073,671.3763186614187,0.177590788021476,165.3965592053199,-165.6377887535227,0,0
65,24,8,25.518430657866432,67.61974347578101,710.8595540015581,2.24502263077626,92.78910177186461,290.30117270408795,0,0
153,24,8,24.926880771232923,86.61946687707544,537.1901913785565,0.949909453734449,-79.0697132504347,-417.35764451268744,0,0
639,24,10,26.85822618674533,60.60723698194914,329.4574239922159,0.49428962481428473,261.9543367286654,17881.22436253679,0,0
258,24,11,21.7208435894811,59.51810930404889,475.9339081340108,-0.5334090982508344,258.52128244925643,-553.862221565565,0,0
520,24,11,26.664264623392967,84.17985519171822,811.2086729880526,-0.5081490043843961,259.21299393707017,606.2459604903396,0,0
377,24,12,23.97247211393582,60.03344105349595,541.2488255792337,0.34044191578336735,250.06271137825908,17527.386208607157,0,0
523,24,14,21.95665789921825,70.14587455146462,496.60360577193336,2.2700610554847653,239.81257290081476,8.368115141706781,0,0
528,24,14,22.116685690700272,80.25467301713454,609.3156127135755,0.4389727266410077,261.1793183408533,2016.902116581412,0,0
13,24,15,22.84481273990146,79.80564245656153,449.2235572144274,0.22568227201042956,125.63833406306765,733.3617394126285,0,0
158,24,15,26.764574063762446,79.09182276645049,637.4138541661508,2.1753966276249477,-3.58155756124108,-616.720438289227,0,0
103,24,18,21.74099659018974,62.46416583153212,411.5825679753772,0.17176450952081126,248.4534235761762,1634.9367393529014,0,0
293,24,20,25.23973313126778,55.22655957575577,448.03192226458816,2.5184587504130524,144.03289540015155,18831.24111193056,0,0
653,25,0,24.47392504273514,81.68061768132672,439.12104814165616,2.2642688515601903,76.43360527715706,803.7749967365835,0,0
44,25,1,25.077559074481684,89.14381187580217,493.9263675131886,-0.7182985052378492,366.5304049733838,1151.5070162811,0,0
161,25,4,21.217111952604554,56.997310178481044,631.259637573725,2.2682635998199117,-5.629639224186079,62.0691157342661,0,0
488,25,5,24.094166461119986,65.64448491281792,829.2369121004084,-0.9628922162640134,-30.71078781927858,-1196.5620479059119,0,0
649,25,5,21.23892589649845,57.88191010694171,400.45731631407097,2.545397995031363,26.1409518280542,1686.7518853081456,0,0
288,25,7,28.964071374853134,81.95014623441692,489.46248725154595,2.3309992671015487,135.17885853408012,1198.8968894484365,0,0
496,25,7,23.677033395279967,53.597540514452575,636.7099749262545,-0.3878733569202815,251.86913630206692,1709.280978581288,0,0
364,25,8,22.15438432226588,77.62205177468464,339.7122789109822,0.26008126937315,135.45765240377045,1337.4600349231027,0,0
634,25,8,21.570199130480436,85.14266774088507,600.9385578220574,2.214993465949331,408.215352944117,19139.748684545866,0,0
96,25,10,25.74140755845049,60.39794639726348,353.5490218655617,-0.44658556672191424,379.33657821547337,-715.3316716653621,0,0
224,25,10,25.465577232373555,60.82407785256024,605.6723955172041,0.4408996235738096,26.968179197274765,19316.89736804631,0,0
273,25,11,20.749139206372142,77.91722727239856,613.1070915269073,2.1894394338875736,527.5675193356107,17647.901628463762,0,0
392,25,11,20.44910834496808,55.361417853262054,581.67537280446,1.6209821068877979,31.647106729059765,604.2259469595846,0,0
510,25,11,23.31718589420165,70.16017500490484,508.4012809748321,2.520430458361469,96.1759698087821,-320.0303951223559,0,0
99,25,12,22.361505156585302,71.63883198432384,589.601885559145,2.1703675579706263,124.86041741611328,17821.618100809475,0,0
570,25,13,21.63914273255064,76.55942963176274,516.6572258373371,2.079031176710517,252.29483740597215,2195.484329397315,0,0
107,25,14,26.60777269025503,78.11361031894293,403.8366385739093,2.295142212585142,-3.5748913178053416,17421.768264073235,0,0
172,25,14,23.065286328196038,81.10440821811518,465.4553918097754,2.23276763092871,494.6276241920399,18101.209727545458,0,0
301,25,15,20.980815755650337,67.72050238379921,485.0180973826151,2.648683790965354,258.2537519916259,-897.6884740033248,0,0
497,25,15,25.881628746996327,76.38813884864851,504.03555865813007,1.5166573257475027,144.16180801564298,207.37490780939225,0,0
177,25,18,25.488784908049062,74.10714232363348,618.6880139587257,2.2978082344615824,474.9947540901065,880.2998359225996,0,0
287,25,21,22.59802764317787,76.61730326181855,388.3427605683485,2.1450478648320384,423.30424786083324,18818.452205855123,0,0
494,25,21,27.214526658567184,71.52125500304543,496.22785576012757,2.197188172366725,121.07331965761742,18194.734900613716,0,0
480,25,22,27.842941964934113,74.33927342826853,345.3665367738062,2.468411710285534,257.70720309052155,16846.811160570698,0,0
182,25,23,23.584975834002055,79.73625554280677,552.217819646379,-0.39812516173748363,-1.1679252728223344,19695.342975396583,0,0
479,26,1,26.13653053585756,70.0783619912273,891.8572103869499,-0.6379896980533688,257.16874801239004,923.4056694874009,0,0
281,26,3,22.068780892309647,75.96987247493757,491.0524736541055,-0.44033585852816765,139.8797169275719,18097.291088362475,0,0
98,26,5,24.31882982410122,72.50764335414506,319.0770209666362,2.4872947520302615,106.91790876261082,1349.4427737828235,0,0
428,26,5,21.286767957751373,72.81354576405637,580.0613203907881,2.5327999787560858,-70.97323624390299,817.0713305469121,0,0
97,26,7,20.738652454164313,62.229144275777024,822.59209012616,0.04173868479351403,73.7963244600515,18000.691436293626,0,0
476,26,7,25.311933990242963,77.67199485860293,801.1093412196182,2.180006829312912,485.27184780515495,17973.39197332125,0,0
667,26,7,25.39687969328994,71.17421658686958,357.48798255258,2.488802017823806,252.54959452007174,-566.9010511495397,0,0
91,26,8,20.791970342316986,81.69069121261401,555.9911075321024,-0.8477344111065932,146.10179346999638,-664.9873720642609,0,0
540,26,8,27.189972400050582,76.80134865371868,510.93669344766727,2.210431551658441,116.31055657459363,17410.15699480726,0,0
610,26,9,21.54566286691514,68.13936050987024,575.0670401669972,-0.18662698773816033,256.3961554651671,835.9904126467454,0,0
143,26,10,23.259742572770218,80.70815377160471,517.6440795428379,1.1926540110867325,-13.023368910231733,-1306.4959381737806,0,0
620,26,10,20.245278052240224,60.60329840412643,397.51063895552943,0.1235455232047784,138.8689627726272,-642.9872842357222,0,0
218,26,13,20.555016885749943,74.16157987053568,658.6204707494517,0.2098977569485576,250.7773585586709,787.3124625104158,0,0
640,26,13,28.10734637511617,67.62823948361775,429.965930265952,0.3853444134519487,248.99713832367306,-1480.0070964096237,0,0
255,26,15,20.88476011660086,78.98580335522213,320.01013804138904,-0.11776240264114435,265.2252657277966,590.3091977467491,0,0
408,26,15,25.370851865637256,52.34873855248407,495.8898159798033,2.3291042079378794,-45.36112738286792,-358.63212807485525,0,0
220,26,20,26.389304243015413,86.210147426497,586.1095980194301,-0.4229045700911504,450.4037978263748,-424.8519977943283,0,0
249,26,20,26.803370972051013,45.61259964865062,210.61762634584284,0.43931529519256785,160.90819503973216,-212.2627793709531,0,0
185,26,22,26.797933574624256,62.13028664082129,729.1909879481894,0.6910725317607089,259.58970866008445,337.8320137708496,0,0
664,26,23,23.57973763114727,79.10793993459914,302.4724699593783,-0.8305671147132032,143.01956922710335,-119.98675127794081,0,0
424,27,1,22.852002415705996,75.6852451417435,582.7299607467914,-0.05294794078658549,156.0089444541437,1935.1101638674843,0,0
432,27,1,25.10658260023473,49.51431520856207,823.3993026450544,1.2747447240557923,260.31586526520925,-1750.103966649271,0,0
568,27,1,23.2866668008664,78.83941697716139,390.42893752081346,2.27490862048762,135.28418153302508,18470.508548112408,0,0
38,27,3,26.80071343449449,75.62049393296982,656.8781118346974,2.3665546745484165,255.7902293406211,552.5913470405968,0,0
627,27,4,21.461254427720874,84.53558085241025,519.8430822916612,-0.993399379576893,31.322175242370715,1867.8399133879602,0,0
478,27,7,27.057849015090333,81.37039639194829,653.6514277399577,2.269596903938962,260.39720173818375,17257.245196906282,0,0
321,27,8,26.783456945750185,72.00496330216455,539.4913134554373,0.6753517518549332,45.66863542724809,455.37397656317876,0,0
340,27,8,21.148563827264233,80.5081656131277,663.1832089715767,2.5195312007461386,254.5442241600254,16668.55948475265,0,0
382,27,8,25.12327399996032,75.75243923842375,368.9085908951854,2.2622688439463814,257.7133300596155,1229.2503517218847,0,0
296,27,10,21.277399433563076,79.74975782809955,510.1975752521705,-0.028397894485765685,18.347226684546754,780.1027484177569,0,0
434,27,10,25.324987658832896,82.0797414300249,615.9401004210943,1.1906317865099292,111.71204279613889,18366.616374005105,0,0
489,27,10,27.088212389754414,77.31873846438556,294.3408016282094,0.4133845111348501,-2.8733962347765423,16658.81511434272,0,0
613,27,10,25.07267722466495,56.97171059120517,564.8265560811955,2.17275219825947,116.19931597562116,18756.018931478367,0,0
633,27,10,21.60257326810739,82.9867822808794,543.0064507190498,0.0013461004486936545,262.0475581314039,17586.78953799621,0,0
544,27,11,24.412588613276743,79.57800404208814,503.1446569058548,-0.7622439256083171,395.4406881042534,18172.32183499238,0,0
285,27,13,23.422668475655257,68.56632100789643,394.5869476582265,-0.6355571782628646,257.41775950941116,-463.9810686797613,0,0
465,27,13,26.527857697642023,73.75217347495224,400.9127598336328,-0.09635270874832491,245.3990479501782,1012.4315910091855,0,0
239,27,15,25.00688044368432,71.46570009915216,499.01168755016516,-0.18739290603370157,253.31935510629881,-92.07379339466758,0,0
595,27,16,27.807730308816353,76.53693133878676,373.0437194076894,-0.12747494291671402,35.04946408832132,18191.988588963908,0,0
57,27,19,27.38223763479744,71.10598805429603,362.77158236870065,0.20368438585982812,129.85032286789794,-1214.4617245382285,0,0
648,27,20,21.616874537035642,77.0770407236703,669.6284436103865,1.4524334007021111,264.99984056058565,17760.413805910324,0,0
455,27,21,22.45797164889788,68.66270610838836,499.48395500874926,0.579196103775818,148.83649987851126,18563.510590322054,0,0
4,27,23,22.175756990295223,74.89784734364326,444.67810940637463,0.30652445880920576,528.0154780906823,1255.969851290766,0,0
357,27,23,26.518918000056804,59.632659909937715,370.2395197669984,0.4295919220181721,255.37996538518397,85.5443908161717,0,0
