DAT,"('co2관측치', 0)","('co2관측치', 1)","('co2관측치', 2)","('co2관측치', 3)","('co2관측치', 4)","('co2관측치', 5)","('co2관측치', 6)","('co2관측치', 7)","('co2관측치', 8)","('co2관측치', 9)","('co2관측치', 10)","('co2관측치', 11)","('co2관측치', 12)","('co2관측치', 13)","('co2관측치', 14)","('co2관측치', 15)","('co2관측치', 16)","('co2관측치', 17)","('co2관측치', 18)","('co2관측치', 19)","('co2관측치', 20)","('co2관측치', 21)","('co2관측치', 22)","('co2관측치', 23)","('ec관측치', 0)","('ec관측치', 1)","('ec관측치', 2)","('ec관측치', 3)","('ec관측치', 4)","('ec관측치', 5)","('ec관측치', 6)","('ec관측치', 7)","('ec관측치', 8)","('ec관측치', 9)","('ec관측치', 10)","('ec관측치', 11)","('ec관측치', 12)","('ec관측치', 13)","('ec관측치', 14)","('ec관측치', 15)","('ec관측치', 16)","('ec관측치', 17)","('ec관측치', 18)","('ec관측치', 19)","('ec관측치', 20)","('ec관측치', 21)","('ec관측치', 22)","('ec관측치', 23)","('내부습도관측치', 0)","('내부습도관측치', 1)","('내부습도관측치', 2)","('내부습도관측치', 3)","('내부습도관측치', 4)","('내부습도관측치', 5)","('내부습도관측치', 6)","('내부습도관측치', 7)","('내부습도관측치', 8)","('내부습도관측치', 9)","('내부습도관측치', 10)","('내부습도관측치', 11)","('내부습도관측치', 12)","('내부습도관측치', 13)","('내부습도관측치', 14)","('내부습도관측치', 15)","('내부습도관측치', 16)","('내부습도관측치', 17)","('내부습도관측치', 18)","('내부습도관측치', 19)","('내부습도관측치', 20)","('내부습도관측치', 21)","('내부습도관측치', 22)","('내부습도관측치', 23)","('내부온도관측치', 0)","('내부온도관측치', 1)","('내부온도관측치', 2)","('내부온도관측치', 3)","('내부온도관측치', 4)","('내부온도관측치', 5)","('내부온도관측치', 6)","('내부온도관측치', 7)","('내부온도관측치', 8)","('내부온도관측치', 9)","('내부온도관측치', 10)","('내부온도관측치', 11)","('내부온도관측치', 12)","('내부온도관측치', 13)","('내부온도관측치', 14)","('내부온도관측치', 15)","('내부온도관측치', 16)","('내부온도관측치', 17)","('내부온도관측치', 18)","('내부온도관측치', 19)","('내부온도관측치', 20)","('내부온도관측치', 21)","('내부온도관측치', 22)","('내부온도관측치', 23)","('일간누적분무량', 0)","('일간누적분무량', 1)","('일간누적분무량', 2)","('일간누적분무량', 3)","('일간누적분무량', 4)","('일간누적분무량', 5)","('일간누적분무량', 6)","('일간누적분무량', 7)","('일간누적분무량', 8)","('일간누적분무량', 9)","('일간누적분무량', 10)","('일간누적분무량', 11)","('일간누적분무량', 12)","('일간누적분무량', 13)","('일간누적분무량', 14)","('일간누적분무량', 15)","('일간누적분무량', 16)","('일간누적분무량', 17)","('일간누적분무량', 18)","('일간누적분무량', 19)","('일간누적분무량', 20)","('일간누적분무량', 21)","('일간누적분무량', 22)","('일간누적분무량', 23)","('일간누적총광량', 0)","('일간누적총광량', 1)","('일간누적총광량', 2)","('일간누적총광량', 3)","('일간누적총광량', 4)","('일간누적총광량', 5)","('일간누적총광량', 6)","('일간누적총광량', 7)","('일간누적총광량', 8)","('일간누적총광량', 9)","('일간누적총광량', 10)","('일간누적총광량', 11)","('일간누적총광량', 12)","('일간누적총광량', 13)","('일간누적총광량', 14)","('일간누적총광량', 15)","('일간누적총광량', 16)","('일간누적총광량', 17)","('일간누적총광량', 18)","('일간누적총광량', 19)","('일간누적총광량', 20)","('일간누적총광량', 21)","('일간누적총광량', 22)","('일간누적총광량', 23)"
0,60.4,93.6,126.8,160.0,193.2,226.4,292.8,359.2,425.6000000000001,492.0,558.4,605.9611111166668,640.1222222333333,660.1750000166666,666.2250000166666,658.58333335,639.1694444666667,628.0805555666666,620.7555555666667,617.3083333333334,617.4888888833333,619.7333333333333,621.9277777666667,622.7166666666667,1.035800495,1.036414352,1.037028209,1.037642066,1.038255923,1.03886978,1.040097494,1.041325208,1.042552922,1.043780636,1.04500835,1.0451399823333334,1.044532547,1.0434960235000001,1.0420688933333333,1.0403238385000002,1.0383249963333334,1.0370957594999999,1.0363624925000001,1.0356185338333332,1.035438955,1.0355779115,1.0359306515,1.0364907636666667,68.96904643,68.263094115,67.5571418,66.851189485,66.14523717,65.439284855,64.027380225,62.615475595,61.203570965000004,59.791666335,58.37976170499999,57.37345226666667,56.549404726666666,55.530119048333326,54.587539701666664,53.74027781000001,53.09083329333333,52.164166685,51.43666667,52.136944453333335,53.237777763333334,54.451666663333334,55.720000045,57.05277768166667,15.81309526,16.3136905,16.81428574,17.314880979999998,17.81547622,18.31607146,19.317261939999998,20.31845242,21.3196429,22.32083338,23.32202386,24.380793686666667,25.304087351666666,26.17996037166667,26.90257939,27.514722234999997,27.93805549833333,28.179166686666665,28.392777765,28.099999945000004,27.649722154999996,27.14944437666667,26.651388803333333,26.122222031666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.928333333333335,101.78500000000001,203.57000000000002,345.21166666666664,507.8533333333333,690.4233333333333,874.065,1079.7783333333334,1285.4916666666668,1472.3483333333334,1638.205,1784.1333333333332,1888.0616666666665,1949.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,701.2649666666666,4089.9022666666665,10521.071233333334,19943.203533333333,32407.867500000004,47915.06313333334,65711.95713333333,83864.01046666666,102016.0638,118805.16608333333,132553.28375,143258.86974999998,150973.49241666668,155645.58341666666,157275.14275
1,621.2888888833335,618.4127118666667,612.9543785333334,607.0571563,600.9099340833333,595.9543785166667,590.4682674000001,585.8249999833334,583.38055555,582.3222222166667,583.0694444333334,583.9638888833333,621.6472222166667,638.3499999833333,646.4694444166666,653.45277775,663.6972222,673.3361110833333,645.1388888666667,636.5166666499999,635.0499999833334,632.8472222166666,625.0111111,616.4638888833333,1.0371834115,1.0382512265000001,1.0389567018333332,1.0396301088333335,1.0404467398333335,1.0413724013333332,1.0425546011666667,1.0439709121666667,1.0451018076666667,1.0458008681666666,1.0460980261666666,1.046087336,1.045892798,1.0450483683333334,1.0446635659999999,1.0437036955,1.0425172180000002,1.0411575781666667,1.0390646713333334,1.0352508353333334,1.0290191481666666,1.0218062108333332,1.0131994298333333,1.0034382336666665,58.28694437833334,58.51228795833333,58.369232444999994,58.28006575999999,58.14534353833333,58.26228806333333,57.63617692666667,56.69250000833333,55.498611153333336,54.27722225333334,53.11611115166667,51.808333345,51.03888891166667,50.88444446,51.339722200000004,51.970277743333334,52.455277771666665,52.557777828333336,52.27250005833333,51.623889,50.871111211666665,50.249166785,49.789444583333335,49.955277888333335,25.567499711666667,25.409081611666664,25.28241501333333,25.084081628333333,24.810470565,24.547137216666666,24.312415096666665,24.378333215,24.759999831666665,25.24888876333333,25.826110998333334,26.389722156666664,26.933611016666664,27.175277673333337,27.202499900000003,27.242499903333336,27.326110994999997,27.461388811666666,28.00027771666667,29.069444403333335,30.524166658333332,32.08722217333334,33.815277771666665,35.522777775,1642.4916666666668,1334.9933333333333,1027.495,719.9966666666666,412.4983333333333,105.0,168.0,231.0,336.0,483.0,672.0,903.0,1132.9283333333333,1383.8566666666666,1634.7849999999999,1879.2833333333335,2123.7816666666663,2368.28,2613.85,2817.42,2998.918333333333,3144.8466666666664,3269.775,3352.703333333333,131063.90816666668,104851.12653333333,78638.34490000001,52425.563266666664,26212.781633333332,0.0,684.3117833333334,3572.13845,9500.949733333333,18472.292683333333,30486.1673,45542.57358333334,62957.19974999999,81210.8427,99466.0327,117721.2227,135976.41270000002,154231.60270000002,171067.63216666665,184863.19269999999,195616.22156666665,203326.7187666667,207994.6843,209620.11816666668
2,609.1194444333333,602.5267890666668,596.4906779666667,591.7406779666667,587.69345575,584.5267890833334,582.1629002000001,579.0388889,575.5277777833334,575.69444445,577.4277777833333,604.4527777833333,620.29444445,626.7833333333333,629.8333333333334,630.1083333333333,631.3249999999999,610.1305555499999,604.9250000000001,612.0861111166666,624.9333333333333,636.3333333333334,644.5500000000001,648.1527777833334,0.9926508996666668,0.9828116961666667,0.9739911354999999,0.9661710660000001,0.9589170401666668,0.9527131474999999,0.9481788729999999,0.9441181016666667,0.9398852576666666,0.9391904713333333,0.9437743835,0.9510343520000001,0.9600109746666666,0.9706935608333334,0.9836443518333332,0.9945834694999999,1.0019588775,1.0063221246666665,1.0054050083333335,1.0039470295,1.003196662,1.0027028341666666,1.0025595999999999,1.0038957295000002,50.613055589999995,51.59566382166667,52.405941590000005,53.028997175,53.494274931666666,53.893997178333336,54.185663876666666,53.48611114166666,52.34472226,51.47055559166666,50.768611103333335,48.484444354999994,46.93416659166667,46.31611111,46.32472216333333,45.899166468333334,45.50583313833334,45.57166652666667,44.90472209666667,46.12777764,47.890833101666665,49.651666565,51.281110995000006,53.809722093333335,36.998611175,37.946718465000004,38.611162975,39.124218766666665,39.435330058333335,39.70755242833334,39.820608123333336,39.923334355,39.93500112,39.595834225000004,38.61277853833334,37.40388951,36.014167105,34.618055801666664,33.082777793333335,31.886666653333332,31.234444406666668,31.574722115000004,32.75388873333333,33.03749985666666,32.84111100333333,32.400499018333335,31.889665638333337,30.49244343166667,2834.133333333333,2315.563333333333,1796.993333333333,1278.4233333333334,758.7816666666666,239.14,298.925,399.6383333333333,501.42333333333335,616.7066666666666,733.0616666666666,891.4166666666666,1050.8433333333332,1189.27,1347.625,1534.4816666666666,1741.2666666666667,1946.9800000000002,2173.693333333333,2380.478333333333,2567.335,2712.191666666666,2836.0483333333336,2918.976666666667,174685.15075,139748.1206,104811.09045000002,69874.06030000001,34937.03015,0.0,682.24905,3574.201183333333,9507.137933333333,18482.60635,30500.606433333334,45561.13818333333,62981.952549999995,81235.5955,99490.7855,117745.9755,136001.1655,154256.3555,171056.28713333333,184814.71846666667,195530.6181333333,203203.98613333332,207834.82246666666,209423.12713333333
3,644.8777777833333,638.3659133833333,628.4659133833334,618.3964689333333,608.1603578166666,599.3881356,592.1825800333332,585.1055555500001,579.275,574.0666666666667,570.9805555666667,586.0,601.44444445,611.9,621.13055555,628.8222222166667,634.5944444333333,622.0250000000001,619.65555555,621.4666666666667,622.5111111166667,623.7694444499999,624.8777777833333,625.1916666666666,1.0095523481666666,1.0154586908333334,1.0202601923333334,1.0242450511666668,1.0276719429999999,1.0308829146666667,1.0337668045000001,1.0361829153333333,1.0379572863333333,1.0388423355,1.0386884165,1.037707169,1.0359370736666667,1.0336624571666666,1.0313750116666667,1.0295407811666666,1.0282816211666665,1.0272597536666666,1.0264666285,1.0257803946666666,1.0255473756666669,1.0258252871666667,1.0263169793333333,1.0269967983333332,56.707499885000004,57.52138868833333,57.75249991833334,57.98166655333333,58.351944403333334,58.64805556333334,58.64361109166666,57.80277779833333,56.354444503333326,55.053055668333336,53.650833375,51.39861113333333,49.19000003666667,48.47416672333333,48.47722233833333,48.34611135166667,48.25333356833334,49.03805576833333,49.867222391666665,51.130000143333326,52.46861114166668,53.84944433333333,55.16527772166666,56.55527772666667,28.22133234,26.80966560666667,25.908554555,25.263055493333336,24.708055485,24.298888788333333,24.108888800000003,24.274722178333334,24.763611003333335,25.277777681666667,25.98333325333333,26.749722178333332,27.50305549333333,28.035277726666667,28.330555481666668,28.619999938333333,28.751944350000002,28.829444318333334,28.781111018333334,28.351388768333333,27.850833146666663,27.319444138333335,26.816944176666667,26.262499730000002,2474.1233333333334,2029.2699999999998,1584.4166666666667,1139.5633333333333,695.7816666666668,252.0,334.92833333333334,459.85666666666674,604.7133333333334,791.57,999.4266666666667,1249.2833333333335,1499.14,1748.9966666666667,1978.9250000000002,2187.853333333333,2375.7816666666668,2563.7100000000005,2731.7100000000005,2878.7100000000005,3004.7100000000005,3109.7100000000005,3193.7100000000005,3256.7100000000005,174520.13208333333,139616.10566666667,104712.07925,69808.05283333334,34904.02641666667,0.0,693.0784,3595.859883333333,9539.1103,18524.892383333336,30553.206133333337,45624.051550000004,63044.35023333334,81297.4775,99552.6675,117807.8575,136063.0475,154318.23750000002,171134.15531666667,184909.60419999997,195642.52141666666,203332.90696666666,207980.76085,209586.08306666664
4,612.94444445,601.9638888833334,593.0444444333333,585.1361111,576.7833333166667,569.2388888666668,562.8749999833334,556.0999999833333,549.68055555,544.6666666666667,542.0972222333334,549.9833333500001,556.1111111166666,559.9722222333334,564.4333333333334,571.1166666666667,578.9666666666667,580.7833333333333,593.8083333333334,614.3555555500001,636.89444445,659.4499999999999,685.3888888833334,711.4499999999999,1.0279267429999999,1.029265002,1.0304878186666666,1.031680706,1.0329249063333332,1.0341391735,1.035498811,1.0368670048333335,1.0378290153333334,1.0380043176666667,1.0375510995,1.0366275735,1.0352080773333332,1.033100207333333,1.0311398468333335,1.029540777,1.028352165,1.0273089155,1.0258188656666667,1.0223171481666666,1.0185759995,1.016019185,1.0143217711666668,1.0135649906666668,57.53222221666667,57.68777779333334,57.849722289999995,58.064444468333335,57.824444401666675,57.91416659000001,57.751666621666665,57.005555495,55.69499994166667,54.514444438333335,53.907222219999994,52.34027778,51.77277778166667,51.63777780666667,51.871111140000004,51.90333315666666,51.87388881166666,52.496944289999995,52.393888706666665,52.13416647333333,52.56555539166666,53.237777783333335,54.241388881666666,55.20055565333334,25.694166416666665,25.366944191666665,25.071944338333335,24.78527785,24.456388951666668,24.165833368333335,24.046111123333333,24.27527779,24.784166621666667,25.315277633333334,25.955555380000003,26.678333230000003,27.383333238333336,27.83805552,28.07472221,28.325833256666666,28.503055576666668,28.703333306666668,29.258611036666665,30.25916651,30.805555353333332,30.742499865000003,30.441110901666665,29.911110925,2734.9250000000006,2213.14,1691.3550000000002,1189.4983333333332,687.6416666666668,185.785,268.7133333333333,351.64166666666665,475.4983333333333,612.8533333333334,792.2083333333334,992.5633333333335,1212.8466666666666,1445.5566666666666,1658.3383333333331,1858.6933333333334,2059.0483333333336,2238.403333333333,2397.83,2544.83,2670.83,2796.83,2880.83,2963.758333333333,174656.78816666667,139725.43053333333,104794.07289999998,69862.71526666667,34931.35763333333,0.0,701.8450166666667,3574.201183333333,9435.45795,18339.246383333335,30285.566483333332,45274.418249999995,62603.956666666665,80805.5156,99060.70559999999,117264.32726666665,135467.94893333333,153671.5706,170455.00036666665,184197.44551666666,194897.35899999997,202606.30915,207272.72763333333,208896.61445
5,732.5361111166667,750.8940613166666,765.8218390833332,776.6579502,779.3829502,775.9190613,767.4885057500001,753.3416666666667,737.0833333333334,719.0638888833333,701.7638888833334,685.2083333333334,668.9472222166667,654.8583333333333,642.4833333333333,631.3166666666667,621.6361111166667,624.725,621.3972222166667,618.1833333166667,619.2638888833334,622.3277777666666,625.2111111,615.0416666666666,1.01407165,1.0177557436666667,1.0220847905000001,1.0258409066666667,1.0288145828333333,1.0313371848333333,1.0337678668333334,1.0359798268333333,1.0376729595,1.0384382935,1.0387696531666666,1.0382394816666667,1.0369610773333333,1.0347954876666667,1.0327325135,1.0310543416666667,1.0297032541666666,1.0288887544999998,1.0276851685,1.0250535323333334,1.0225309246666667,1.0209446778333333,1.0201194864999998,1.0198266075,56.022500081666664,57.33560351666666,57.65588126,57.94171461833334,57.428381245000004,57.28088124833332,57.81504788,57.21111111,56.36333332,55.45166665166667,55.08888892000001,54.38611127000001,53.55638905666667,53.37166690833334,53.67638916333333,53.84777816,53.930555883333334,53.115555730000004,52.335278001666666,51.95583347666666,51.92833347333333,52.317777783333334,53.008888934999995,54.61000018833332,28.828610938333338,27.173687608333335,25.874243198333335,25.112576471666667,24.570076558333337,24.12868774,23.918409965,24.115833335,24.638888873333332,25.191944493333335,25.824166631666667,26.534999815000003,27.21777760166667,27.62666645666667,27.78527756833334,27.973610825000005,28.093333118333334,28.16388871,28.590277598333333,29.318888779999998,29.39333322166667,29.111388861666665,28.706944383333333,28.22472221833333,2501.12,2017.4816666666666,1533.8433333333335,1050.205,566.5666666666667,84.0,126.0,189.0,294.0,378.0,502.92833333333334,627.8566666666667,794.785,980.57,1164.2116666666668,1368.8533333333332,1573.4950000000001,1777.0649999999998,1980.6350000000002,2157.846666666667,2295.2016666666664,2432.556666666667,2528.983333333333,2626.481666666667,174081.80125,139265.441,104449.08075000001,69632.7205,34816.36025,0.0,679.6706333333333,3556.1522666666665,9472.071466666666,18430.52233333333,30431.504866666666,45475.01906666666,62881.39429999999,81133.4902,99388.6802,117643.8702,135899.0602,154154.2502,170978.93463333332,184762.63445,195503.80260000002,203202.43908333333,207858.54390000002,209472.11705
6,610.1,605.7540935666667,597.6540935666667,588.2790935666667,579.19298245,571.57909355,567.048538,562.5416666666666,558.3694444333333,554.7333333333333,551.4583333333334,547.5055555666667,542.81944445,539.0611111166667,536.0000000166667,533.0361111166667,531.56944445,532.45,539.6861111166667,557.7222222166666,585.96666665,620.2388888833333,649.5972222166666,674.4166666666666,1.0205620121666665,1.0235088071666667,1.0270319019999998,1.030035509,1.0323785364999998,1.0343153796666666,1.0362158828333332,1.0377606083333333,1.0384447051666668,1.0384254606666667,1.0380128635,1.0372261561666667,1.0358878950000001,1.0340857321666668,1.0324695581666667,1.0311569546666668,1.0301350915,1.0293462425,1.0285274655,1.0277300668333333,1.0264260043333333,1.0252437975,1.0245746661666666,1.0243309600000001,55.884722403333335,56.98633060666666,57.74466394,58.01216398,57.78077501833334,57.639108256666674,57.89938598333333,57.51583335666667,56.74722223333333,56.196111065000004,55.933333430000005,55.52916667833333,54.99972232333334,54.89138890500001,55.16805556666666,55.27583341666667,55.043888823333326,54.90972217,55.188333205,55.53861102166666,55.87361103833333,56.25249987833333,56.73527768500001,57.34833334833334,27.21888887833333,25.775818645,24.933040873333336,24.460540841666667,24.096651894999997,23.827485213333333,23.759707426666665,24.071944283333334,24.670546005000002,25.24999049166667,25.866657216666667,26.507490638333334,27.10582399666667,27.455268423333337,27.58416665833333,27.722500048333334,27.848888894999998,27.94722219,27.997777731666663,27.897777763333334,27.980000013333335,27.808888821666667,27.465277686666667,27.012499886666664,2213.9833333333336,1808.9866666666667,1403.99,977.9933333333335,572.9966666666667,147.0,229.9283333333333,333.8566666666667,479.785,667.7133333333334,855.6416666666668,1064.57,1273.4983333333334,1482.4266666666665,1649.3550000000002,1786.71,1943.9933333333336,2122.2766666666666,2301.6316666666667,2438.9866666666667,2597.3416666666667,2743.27,2869.27,2953.27,174561.38675,139649.1094,104736.83205000001,69824.5547,34912.27735,0.0,698.7509166666667,3612.36175,9567.472883333334,18565.115683333333,30605.29015,45687.996283333334,63114.483166666665,81368.6418,99623.8318,117879.0218,136134.21180000002,154389.4018,171183.1452333333,184936.4197333333,195647.1625666667,203315.3737333333,207941.0532333333,209524.20106666666
7,689.0666666666666,689.8767890833333,677.5545668666667,657.6601224166667,638.9517890833333,622.2351224166666,608.4740112999999,596.2222222166666,585.6638888833334,576.3527777666667,570.3527777666667,565.5277777666666,562.45,561.3222222333333,561.46944445,562.3500000166667,562.9250000166666,565.10833335,573.94444445,580.8138888833333,592.2527777833333,607.35555555,621.975,631.75,1.0246302518333332,1.0256917231666667,1.0277226305,1.0300613856666667,1.0321542905,1.0340312761666668,1.0358847481666666,1.0377349548333334,1.0387717921666666,1.0393532713333336,1.0395798743333333,1.0389534928333333,1.0378632086666666,1.0360268425,1.0344961813333333,1.0330531716666667,1.0317320178333333,1.0310137238333332,1.0298614553333334,1.0269690078333333,1.0239547033333334,1.021107148,1.0190099651666666,1.0178063778333335,57.499444516666664,57.54410558166668,57.52938334,57.64299449666667,57.55216116166667,57.54188333833333,57.432438858333335,57.248888935000004,56.843055575,56.503611065,56.57444437666666,56.43749991333333,56.51638880666667,56.71833321166667,57.19388882166667,57.451388845,57.63499997333334,57.485555553333334,56.40972222166666,55.739722261666664,55.431944455,55.213611126666656,55.27250000666666,55.364166661666665,26.459722083333332,25.891741853333333,25.061741808333334,24.494241799999998,24.081741811666664,23.770630674999996,23.642297440000004,23.951111,24.562222168333335,25.152777751666665,25.790833325000005,26.395833365,26.959722185,27.24499997,27.315833303333335,27.387777836666668,27.430833418333332,27.504444576666668,27.973333458333332,28.872500091666666,29.48611117,29.678611076666666,29.51722216,29.111110973333336,2482.0583333333334,2010.8466666666666,1539.635,1068.4233333333334,576.2116666666667,84.0,124.92833333333333,186.85666666666665,248.785,331.7133333333333,449.14000000000004,587.5666666666666,748.0649999999999,928.4916666666667,1128.8466666666666,1308.2016666666666,1474.0583333333334,1639.915,1803.6283333333333,1926.4133333333332,2029.2700000000002,2132.1266666666666,2233.911666666667,2314.6966666666667,174605.2198333333,139684.17586666666,104763.1319,69842.08793333333,34921.043966666664,0.0,683.7961,3574.201183333333,9505.075200000001,18478.480883333334,30494.418233333334,45552.88725,62970.09183333334,81223.2191,99478.4091,117733.5991,135988.78910000002,154243.9791,171055.25576666664,184824.00076666664,195550.2141,203233.89576666665,207875.04576666665,209473.66409999997
8,631.4,630.7596743333332,623.7902298833334,610.87078545,596.5096743333332,583.9874521,573.4457854333333,562.7777777666666,552.1472222166666,543.9638888833333,538.6277777666667,537.4638888833333,536.8416666666667,537.59444445,539.5111111166667,543.1416666666668,547.875,550.4305555499999,554.8000000000001,568.3416666666667,588.7083333333334,607.3916666666668,621.1,631.2305555666667,1.0178042416666666,1.0205667991666667,1.0239188713333334,1.0275403041666666,1.0306700395000001,1.0332460956666667,1.0355036106666666,1.037499797,1.0388209576666665,1.0395114696666667,1.0396183600000002,1.0392057571666666,1.0384382848333333,1.036867002,1.0355244646666668,1.0343230223333333,1.0334914223333334,1.0328607783333332,1.0319009091666667,1.0305989935,1.0291666675,1.0282089351666668,1.0277108263333332,1.0277621313333334,56.165833303333336,57.01737541833334,57.3859865,57.555430933333334,57.51876430833334,57.595153208333336,57.85126433166667,57.57555557,57.201944489999995,57.216666753333335,57.317500083333336,56.509166718333326,56.50611117666666,56.795833343333335,57.39583334333333,57.79888901,57.88250019166666,58.640555751666675,58.70861131833334,58.446111296666665,58.110555721666664,57.568055555,57.237222120000006,57.296388816666656,28.162222083333333,26.62134086,25.347452023333332,24.458840903333336,23.906618678333334,23.613007565,23.516896478333333,23.870277733333335,24.454444371666668,25.070833255,25.74138882,26.367777718333333,26.952222168333336,27.194444434999998,27.212777875,27.209166871666667,27.20972240333333,27.201389128333336,27.323611296666666,27.394722403333336,27.45638898333333,27.202222204999998,26.792500025,26.29666663333333,1970.5566666666666,1626.4166666666667,1281.205,935.9933333333333,591.8533333333334,247.71333333333334,322.0683333333333,416.3516666666667,532.7066666666666,689.9900000000001,868.2733333333332,1087.485,1315.27,1544.1266666666668,1772.9833333333333,2001.8400000000001,2209.6966666666667,2418.625,2605.4816666666666,2792.338333333333,2937.1949999999997,3061.0516666666667,3163.9083333333333,3224.765,174561.38675,139649.1094,104736.83205000001,69824.5547,34912.27735,0.0,681.2176833333333,3554.0895333333333,9465.883266666668,18420.20866666667,30417.065733333333,45456.45446666667,62857.15718333334,81057.16906666667,99260.79073333333,117464.41239999999,135668.03406666665,153871.65573333335,170650.44435,184440.33236666667,195187.68871666666,202892.51339999997,207554.80641666663,209174.56776666665
9,637.2888889,632.0992337333333,618.3547892833334,602.5603448333333,588.5242337333333,576.6520115,566.63256705,557.6638888833332,549.8416666666666,544.31944445,540.5055555499999,536.94444445,534.8527777833333,534.5472222333333,535.2388889,537.03333335,546.1555555833334,560.45833335,580.7166666833333,615.9388889,663.0527777833332,712.15,754.9416666666666,794.6416666666668,1.0284804275000001,1.0302398320000001,1.0325059018333334,1.0347163841666667,1.0366852965000002,1.0383420903333336,1.0406017465,1.0429618798333333,1.0447170145,1.0459719004999999,1.0467671608333333,1.0471006581666666,1.0459205941666667,1.0439965731666667,1.042102476,1.040249001,1.0385344836666666,1.0371235341666667,1.0355223231666668,1.0339104238333334,1.0329420084999998,1.0322707463333332,1.0318068470000001,1.0314220406666668,57.175555505,57.29272031333333,57.38660923166666,57.66383146166666,57.77716477166666,57.80133140833334,57.73272024166667,57.61361105,57.207777721666666,57.02249997333334,57.04805554166668,57.22722221833333,57.13666668833333,56.99777777833333,56.86249997666667,56.808611031666665,56.736111056666665,56.40027772,56.27527772,56.240833261666666,56.62527773166667,56.728888883333326,56.720277745,56.816666688333335,25.565000015,24.75690610833333,23.930795030000002,23.373572785000004,22.956072691666666,22.6349615,22.561072573333334,23.00277756,23.69444418333333,24.444166436666666,25.226388723333333,26.021944321666666,26.689166561666667,26.98138877,27.08249990666667,27.16499994,27.209999978333332,27.241111101666664,27.40555556,27.17000001166667,26.787777783333336,26.417777793333332,25.99833333333333,25.604166641666666,2714.7683333333334,2203.7000000000003,1692.631666666667,1182.635,672.6383333333333,183.64166666666665,286.49833333333333,411.4266666666667,577.2833333333333,743.14,929.9966666666668,1137.8533333333332,1345.7099999999998,1553.5666666666668,1761.4233333333334,1969.28,2198.1366666666668,2405.9933333333333,2593.9216666666666,2760.85,2886.85,3012.85,3096.85,3180.85,174313.85874999998,139451.087,104588.31525,69725.5435,34862.77175,0.0,690.4999833333333,3588.124633333333,9526.7339,18507.87483333333,30531.547433333337,45597.7517,63015.98765,81269.63059999999,99473.25226666666,117676.87393333334,135880.49560000002,154084.1172666667,170853.62358333333,184582.66096666665,195320.73501666667,203016.27740000002,207669.28811666663,209279.7671666667
10,827.4111111166667,843.06944445,843.5361111166667,837.4749999999999,825.1694444333333,808.125,787.3361110999999,763.5083333166667,738.8305555333333,714.44166665,692.0777777666666,670.7111111,651.60555555,635.60555555,623.4388888833333,621.4888888833333,635.15,656.2888888833334,681.6527777666666,713.8000000000001,749.5888889000001,778.0888888999999,792.1777777833332,796.1694444499999,1.0319137306666668,1.0328440328333333,1.0335495021666667,1.0342335975,1.0349134156666666,1.0355889621666667,1.0364718788333336,1.0373309126666668,1.0380107318333334,1.0379957651666667,1.0380470688333332,1.0374741376666667,1.0364928863333331,1.0350883543333333,1.0337500956666668,1.032764574,1.0315781031666666,1.0308213265000001,1.0296433983333333,1.0266654400000002,1.0217912558333333,1.0154120586666666,1.007125944,0.9998766649999999,57.16888888666667,57.37830979,57.40469869999999,57.385531996666664,57.344976435,57.39858750166667,57.37358750166666,57.376111030000004,57.46166657333334,57.31305549333334,57.257499970000005,57.015277725,56.722777791666665,56.663333375,56.364166675,56.54611112,56.46638887333333,56.48305559166667,56.463888835,56.462777718333335,56.74888884,56.621111051666674,56.540277745,56.435833241666664,24.978055493333333,24.746934921666664,24.566101625,24.429990481666668,24.284990501666666,24.18637939,24.139712773333333,24.396111129999998,24.948888865,25.447499991666664,26.012777699999997,26.515833224999998,27.047499865000002,27.315277668333334,27.339999895000002,27.42999985166667,27.480555473333336,27.571388856666662,27.988333311666665,28.920833286666664,30.27166659,31.763888776666665,33.45999996333333,34.358055543333336,2682.2083333333335,2183.5666666666666,1684.925,1186.2833333333333,687.6416666666668,189.0,292.92833333333334,416.785,560.57,725.355,924.6383333333333,1144.9216666666669,1365.2050000000002,1564.4883333333335,1770.8400000000001,1956.1916666666668,2128.045,2278.8983333333335,2409.8233333333333,2541.82,2646.82,2751.82,2835.82,2898.82,174401.52491666668,139521.21993333334,104640.91495,69760.60996666667,34880.304983333335,0.0,704.4234333333334,3631.4420333333333,9598.929566666666,18608.948766666665,30661.499633333337,45756.58216666667,63189.772933333334,81442.90019999999,99698.09019999999,117953.2802,136208.4702,154463.6602,171265.13888333333,185026.66431666666,195745.6580833333,203422.12018333332,208056.05061666667,209647.44938333333
